"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"PeakAreas_RTX3.52.32","740","Oil",247,134,0.003387751083537,0.003206964023475,0.003189865922101,0.003034054068569,0.002500082615776,0,0.024690733101411,0.024690733101411,2.42296559310832,12.8623798272511,0.000277039496186
"PeakAreas_RTX3.52.33","741","UNK",247,69,0.003483242725463,0.002308654986512,0.003161841513631,0.00326916500374,0.001549976206072,0,0.012309970508886,0.012309970508886,1.24544453291318,2.60602729102006,0.000277929400032
"PeakAreas_RTX3.77.31","742","NonOil",248,83,0.003464439236957,0.003145328523624,0.002614240911298,0.002936341765958,0.002194913497198,0.000364549550607,0.017418382239222,0.017053832688616,2.03011232787858,5.19248670045223,0.00034524465782
"PeakAreas_RTX3.77.32","743","Oil",248,134,0.003779247741256,0.003236459034598,0.002916152846926,0.003253376768821,0.002458152826481,0.000423181022872,0.019820677181634,0.019397496158762,2.17102759929145,6.47237050651498,0.000279587477068
"PeakAreas_RTX3.77.33","744","UNK",248,69,0.002985976029047,0.003135099625803,0.001890921381688,0.002314452734093,0.00149212338319,0.000478171113531,0.014694402781766,0.014216231668236,2.36993265849376,5.43264726392814,0.000377421642961
"PeakAreas_RTX4.05.31","745","NonOil",249,83,0.003924167353568,0.003414400562603,0.002612514107164,0.003488106388923,0.002673535823169,0.000144747492638,0.014336007189647,0.014191259697009,1.03419453561664,0.060619955197368,0.000374779151063
"PeakAreas_RTX4.05.32","746","Oil",249,134,0.003539232939558,0.002952015361686,0.002697811087138,0.003090817273127,0.002417373934055,0.000244285666063,0.01226673621115,0.012022450545087,1.2442857054948,0.880715485001986,0.000255015286279
"PeakAreas_RTX4.05.33","747","UNK",249,69,0.002899085445697,0.003450813475113,0.001501348363777,0.002170888347863,0.001377748596816,0.000178661575255,0.014609716213017,0.014431054637761,1.94965015219641,3.04545215049555,0.000415429124041
"PeakAreas_RTX4.21.31","748","NonOil",250,83,0.004264756751375,0.003890651144837,0.00331135122822,0.003661720821235,0.002668435851479,0.000244754650253,0.024967412341099,0.024722657690846,2.27259439981264,7.96355221382286,0.000427054443791
"PeakAreas_RTX4.21.32","749","Oil",250,134,0.003263808627977,0.002978635066779,0.00219652012599,0.002718995837068,0.001755586838716,0.000334710979542,0.015851454252795,0.015516743273253,1.95608450798594,4.11216382316494,0.000257314878552
"PeakAreas_RTX4.21.33","750","UNK",250,69,0.003024272949087,0.003025449960347,0.002169272698517,0.002532133916044,0.001891634334955,0.000185225320877,0.018284898765255,0.018099673444377,2.39384020950612,7.9066924427923,0.000364221374445
"PeakAreas_RTX4.42.31","751","NonOil",251,83,0.003760509243619,0.001538296251286,0.003553788145221,0.003557741688999,0.001302542228938,0.001678468281132,0.00961857697866,0.007940108697528,1.30593052483,1.94327354732549,0.000168849949667
"PeakAreas_RTX4.42.32","752","Oil",251,134,0.003528935914787,0.00135689410419,0.00333323196002,0.00338130706014,0.001134378099783,0.001417116779938,0.010209317886489,0.008792201106551,1.79778278929368,5.49329162784827,0.000117217797347
"PeakAreas_RTX4.42.33","753","UNK",251,69,0.003115946669538,0.001272039728068,0.002761907855924,0.002967644232387,0.000817729937944,0.001468167846047,0.007094785380152,0.005626617534105,1.15322532526217,0.56631518925027,0.000153135587822
"PeakAreas_RTX4.55.31","754","NonOil",252,83,0.003675812499423,0.002952036374352,0.002687718737561,0.003221228750875,0.002016579286263,0,0.017597998854173,0.017597998854173,1.95161777148871,5.20533368147979,0.000324028088093
