"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"RelativeRatios200_PC62","107","Oil",36,134,-0.024244890221491,1.19740172536464,0.179395489984933,0.076841541182731,1.03682636709942,-6.69864692528862,2.38129575856746,9.07994268385608,-1.6202646115162,6.17720504958741,0.103439754327915
"RelativeRatios200_PC63","108","UNK",36,69,-0.014919857890267,0.926626664585989,-0.17607966857993,-0.076653793149152,0.739006260726368,-1.63200512720475,2.8663423815139,4.49834750871865,0.712563868650791,0.462478623201287,0.111552741508205
"RelativeRatios200_PC71","109","NonOil",37,83,-0.017858667494767,0.933390797855337,0.029438432119503,-0.018261724999075,0.795704799123508,-2.87181425845508,2.46285800921489,5.33467226766997,-0.089544465115652,0.608471182700177,0.102452950207778
"RelativeRatios200_PC72","110","Oil",37,134,0.095061163758074,1.01231023161406,0.156348536839525,0.118020935790955,0.668492013268001,-5.42263851073371,3.2734417678356,8.69608027856931,-1.23382527497894,7.08588735259979,0.087450284598434
"RelativeRatios200_PC73","111","UNK",37,69,-0.163129370166904,0.920152852472571,-0.023449136930515,-0.145766887039048,0.687546980189325,-3.97575539532323,2.40561424762028,6.38136964294351,-0.696919861066358,3.40196123731846,0.110773386114214
"RelativeRatios200_PC81","112","NonOil",38,83,-0.096268506679408,0.935909416819156,-0.011936756323444,-0.046507589464982,0.761435125114205,-4.63606184555691,2.55987056270713,7.19593240826404,-1.23682392730121,5.88008946743108,0.102729404554537
"RelativeRatios200_PC82","113","Oil",38,134,0.042710175747553,0.897550433486269,0.009310397374811,0.034692610678026,0.742646657805232,-2.9232075670545,3.43492634447005,6.35813391152454,0.327002998831272,2.57910456345227,0.077536547985565
"RelativeRatios200_PC83","114","UNK",38,69,0.032856847887228,0.965958864932225,-0.030033152382818,-0.011440875878328,0.79865554215746,-1.82208933386726,3.06564441196984,4.8877337458371,0.583684683793241,0.706170782119289,0.116287782000627
"RelativeRatios200_PC91","115","NonOil",39,83,0.114354490738668,0.964822965344731,0.150490692291221,0.108333053625577,0.839259182104218,-3.75353978979329,2.52510763694885,6.27864742674214,-0.386152751928284,2.18845907255778,0.105903078812123
"RelativeRatios200_PC92","116","Oil",39,134,-0.025937593957533,0.96980862938652,-0.112162108784206,-0.034635663664274,0.784151469546272,-3.66669279618929,3.12450881105141,6.7912016072407,-0.05008903498524,2.05542423206079,0.083778705378335
"RelativeRatios200_PC93","117","UNK",39,69,-0.087185291898553,0.648228382280141,0.007056092678921,-0.039065708600883,0.47529354428062,-2.20883419881406,1.20973216152444,3.4185663603385,-0.964001566858555,1.67638833728079,0.078037526795203
"RelativeRatios200_PC101","118","NonOil",40,83,0.14833177029277,0.80777100617843,0.146768301889093,0.13418728949808,0.626912741925459,-2.43100432282796,3.17296657157853,5.6039708944065,0.481253150779822,2.76533104686573,0.088664386734303
"RelativeRatios200_PC102","119","Oil",40,134,0.024243263014359,0.815153066013786,0.042957862347834,0.041248042461823,0.601939224102863,-3.2241895879809,3.06711136062652,6.29130094860742,-0.217858616128499,2.52497606121071,0.070418499574515
"RelativeRatios200_PC103","120","UNK",40,69,-0.225509190988756,0.856335705642927,-0.240628714316246,-0.181414476749699,0.679565745666276,-4.02430950489197,2.08979038617051,6.11409989106248,-1.16085396003123,5.07307636509369,0.103090704451628
