"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"PeakAreas_RTX7.281","175","HA",59,133,100.150914761729,45.2454188251096,96.32305145,96.6289440436449,43.593215647338,17.09872818,251.3228149,234.22408672,0.657687494772943,0.1285697516691,3.92327537385469
"PeakAreas_RTX7.282","176","RHA",59,102,102.05605563049,47.9461008581309,89.838783265,96.5583477491463,38.069910787104,37.10611343,271.5786743,234.47256087,1.38301917682277,2.38124983090146,4.74737139599901
"PeakAreas_RTX7.283","177","UNK",59,51,104.186968525686,58.2763972483205,96.31970215,97.8112569687805,61.448092842906,18.47729683,268.4134521,249.93615527,0.958525234563691,0.429461464373298,8.16032784357279
"PeakAreas_RTX7.471","178","HA",60,133,69.1165510297744,71.122501194416,57.07659531,58.9702427558878,37.80176910027,11.27398753,727.8427734,716.56878587,6.16285044310194,52.8048558119678,6.16710298431692
"PeakAreas_RTX7.472","179","RHA",60,102,62.5209571517647,47.7184313088409,51.63897229,54.0569735993903,29.504508602079,11.18854332,274.2389832,263.05043988,2.1400032397945,5.33275121360039,4.724828751515
"PeakAreas_RTX7.473","180","UNK",60,51,68.5672475717647,59.2083281096263,42.71574593,57.7339663414634,30.50535579756,10.75038815,310.649395,299.89900685,1.84539798723451,3.88212749439473,8.29082426605055
"PeakAreas_RTX7.581","181","HA",61,133,22.9147185062782,15.432181000897,19.75452042,20.8509181774673,10.125872288154,0,138.5172348,138.5172348,3.50383641563309,21.8058842443295,1.33813979973785
"PeakAreas_RTX7.582","182","RHA",61,102,22.1982770717451,13.2467841610476,19.439486505,21.0491445942195,10.424831002068,0,84.79946899,84.79946899,1.3537643671453,3.62894790878825,1.31162707894036
"PeakAreas_RTX7.583","183","UNK",61,51,22.9729145929412,18.5102606967846,17.43846512,20.2001124126829,10.005256625364,7.212051392,128.6010437,121.388992308,3.72401272549902,18.1296013150709,2.59195494038739
"PeakAreas_RTX7.711","184","HA",62,133,27.671005987812,18.2498932734982,24.87147331,25.5612946182243,11.782485924888,0,162.8954773,162.8954773,3.59077684633538,22.0935782503467,1.58246644002015
"PeakAreas_RTX7.712","185","RHA",62,102,28.4891271212451,12.0813640769474,27.12924957,27.4392758806098,11.019677416734,6.507692337,65.43423462,58.926542283,0.854159554525699,0.732504075532167,1.19623329565961
"PeakAreas_RTX7.713","186","UNK",62,51,25.1078971411373,16.2178164784277,21.2840271,23.2525738739024,12.268751978784,0,93.76683807,93.76683807,1.7070649157882,4.61711715911113,2.27094854211636
"PeakAreas_RTX7.831","187","HA",63,133,34.2516781677068,20.1953972786515,31.16708183,31.9037589628972,16.88962678872,0,118.0251999,118.0251999,1.32280482718802,2.53583765422227,1.7511630318819
"PeakAreas_RTX7.832","188","RHA",63,102,31.677107779098,13.9463070996902,30.77198172,30.2942805302439,12.159585168171,7.685940266,80.66822624,72.982285974,1.03356366827648,1.31496700783281,1.38089017083564
"PeakAreas_RTX7.833","189","UNK",63,51,32.7028807107843,21.2576794439714,28.97525787,28.7554832790244,15.551073877038,11.97251511,118.140934,106.16841889,1.91849328931029,4.146203966199,2.97667051580447
"PeakAreas_RTX7.931","190","HA",64,133,18.9865058096165,14.4265638654209,16.79356194,17.8109905919533,9.972520194672,0,107.6653061,107.6653061,1.93788776945393,9.15817849440621,1.25094173536828
"PeakAreas_RTX7.932","191","RHA",64,102,20.4952513685098,11.7756231970699,20.86497784,20.2610034396098,9.76715856732,0,61.64806747,61.64806747,0.388771940206033,0.617311020933546,1.16596043755979
"PeakAreas_RTX7.933","192","UNK",64,51,20.378846261549,15.5332976621492,17.7300663,18.7612436338049,7.632332537802,0,102.6294937,102.6294937,2.90164629423717,12.9636015521896,2.17509673555863
"PeakAreas_RTX8.021","193","HA",65,133,5.42133213689473,11.9165405199192,0,2.38870003950467,0,0,61.09664154,61.09664154,2.26937463692959,4.74203215897615,1.03329510870601
"PeakAreas_RTX8.022","194","RHA",65,102,5.40947211498039,11.7951720927841,0,2.35950398448781,0,0,52.44363022,52.44363022,2.0895059210919,3.36933121155092,1.16789606666572
"PeakAreas_RTX8.023","195","UNK",65,51,6.34390038137255,15.0757521662784,0,2.28603321170732,0,0,60.96798325,60.96798325,2.2192940369379,3.77935436076319,2.11102755101818
