"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"RelativeRatios200_PC63","108","UNK",36,51,0.001890499640733,1.04709798928282,-0.17607966857993,-0.115645156382388,0.783890532477949,-1.63200512720475,3.08049499303052,4.71250012023527,1.02190788992114,1.02012690575062,0.146623046041851
"RelativeRatios200_PC71","109","HA",37,133,-0.089395111802373,0.947309627701713,0.012611401013499,-0.041298894763108,0.693048215219756,-3.97575539532323,2.0315850316021,6.00734042692533,-0.947092886914407,3.01798479913319,0.082142162240634
"RelativeRatios200_PC72","110","RHA",37,102,0.045083034173091,1.02733344858843,0.098762611227483,0.060529127870923,0.740824899495676,-5.42263851073371,3.2734417678356,8.69608027856931,-1.09864546805927,7.06700602559554,0.101721168993759
"RelativeRatios200_PC73","111","UNK",37,51,0.142962360471768,0.90572518512659,0.172159965450763,0.080673019273718,0.806307602252749,-1.82115946488507,2.46285800921489,4.28401747409996,0.526280894339119,0.250185164262565,0.126826893833535
"RelativeRatios200_PC81","112","HA",38,133,-0.044539476723782,0.869811792262383,-0.050759422399486,-0.066313357025853,0.764086217408844,-2.35519497120054,3.43492634447005,5.79012131567059,0.471295496749778,1.95913886729549,0.075422247668036
"RelativeRatios200_PC82","113","RHA",38,102,0.106181242984212,0.841535144436773,0.175472016165454,0.108746998946778,0.582776189762674,-2.9232075670545,3.28765295191247,6.21086051896696,0.094322949724642,2.91820773433376,0.083324395559259
"RelativeRatios200_PC83","114","UNK",38,51,-0.096210517257385,1.18514025253206,-0.113642270378391,-0.072611920021365,0.866395858228085,-4.63606184555691,3.06564441196984,7.70170625752675,-0.626824182230547,3.11959630881377,0.165952829240057
"RelativeRatios200_PC91","115","HA",39,133,-0.10555878433527,0.933154936390164,-0.006558456928242,-0.09631098793259,0.738794792372955,-3.75353978979329,3.12450881105141,6.8780486008447,-0.377513894612137,3.10004736146781,0.080914794845456
"RelativeRatios200_PC92","116","RHA",39,102,0.168332917253868,0.905541222773679,0.071124273387272,0.12505724342589,0.8154032520749,-3.15954914479538,2.70109285584324,5.86064200063862,0.183060334200308,1.31791642266651,0.089661941679345
"RelativeRatios200_PC93","117","UNK",39,51,-0.061385083202033,0.76640411053976,0.048078435024496,0.002913641430655,0.54142024945388,-2.20883419881406,1.43006668729221,3.63890088610627,-0.756635860343435,0.768788898014339,0.107318041230603
"RelativeRatios200_PC101","118","HA",40,133,0.001800507717733,0.84622161461965,0.065845058061472,0.032122575767992,0.638317397071073,-3.2241895879809,3.17296657157853,6.39715615955944,-0.314583821796345,2.42583398970547,0.07337671984635
"RelativeRatios200_PC102","119","RHA",40,102,0.019229653752593,0.724255097978141,-0.041826397603182,-0.015381731863417,0.593094322470394,-1.85894547963276,3.06711136062652,4.92605684025928,0.968692704910814,3.43959477109525,0.071711940575139
"RelativeRatios200_PC103","120","UNK",40,51,-0.043154749200452,0.9952127985855,-0.098681184504498,0.002094339399953,0.787527309639212,-4.02430950489197,2.08979038617051,6.11409989106248,-1.16191469812576,3.89709560981291,0.139357666122906
