"","PEAKAREAS_PC1","PEAKAREAS_PC2","PEAKAREAS_PC3","PEAKAREAS_PC4","PEAKAREAS_PC5","PEAKAREAS_PC6","PEAKAREAS_PC7","PEAKAREAS_PC8","PEAKAREAS_PC9","PEAKAREAS_PC10","PeakAreas200_PC1","PeakAreas200_PC2","PeakAreas200_PC3","PeakAreas200_PC4","PeakAreas200_PC5","PeakAreas200_PC6","PeakAreas200_PC7","PeakAreas200_PC8","PeakAreas200_PC9","PeakAreas200_PC10","RelativeRatios_PC1","RelativeRatios_PC2","RelativeRatios_PC3","RelativeRatios_PC4","RelativeRatios_PC5","RelativeRatios_PC6","RelativeRatios_PC7","RelativeRatios_PC8","RelativeRatios_PC9","RelativeRatios_PC10","RelativeRatios200_PC1","RelativeRatios200_PC2","RelativeRatios200_PC3","RelativeRatios200_PC4","RelativeRatios200_PC5","RelativeRatios200_PC6","RelativeRatios200_PC7","RelativeRatios200_PC8","RelativeRatios200_PC9","RelativeRatios200_PC10"
"PPN_234",4.01198505265409,0.488596518205343,-0.478642335146621,0.610400772386023,0.375317902080087,-0.0691671559113769,0.0330091119452742,-1.33871618176494,-1.06618709516891,-0.651439971443293,-3.20103766285783,-0.294220150932874,0.194656658018767,-0.37908150853139,0.317560845524191,-0.545370316505659,-0.244273347697668,-0.495880920284516,0.136810991831306,0.742186748096519,4.01198505265409,0.488596518205342,-0.478642335146623,0.610400772386026,0.375317902080072,-0.069167155911367,0.0330091119452653,-1.33871618176494,-1.06618709516889,-0.651439971443314,-3.20103766285784,-0.294220150932873,0.194656658018765,-0.379081508531394,0.317560845524185,-0.54537031650566,-0.244273347697671,-0.495880920284509,0.136810991831318,0.742186748096515
"PPN_235",4.62204890033282,-0.890294703833686,-1.13684110305142,0.530859985611091,-0.00948255640797359,-0.336235047740394,0.465146853494385,-0.381793242979606,-0.970027735870921,-0.0582714308089047,-4.09098627665286,-0.318519091412021,0.167754778153528,-0.111987290457,0.180601140904331,-0.22581263272916,-0.516592875278406,-0.69801827080204,0.234219668484382,0.735996544257854,4.62204890033282,-0.890294703833685,-1.13684110305142,0.530859985611093,-0.00948255640798409,-0.336235047740384,0.465146853494388,-0.381793242979611,-0.970027735870917,-0.0582714308089264,-4.09098627665287,-0.31851909141202,0.167754778153527,-0.111987290457001,0.180601140904329,-0.225812632729159,-0.516592875278412,-0.698018270802028,0.234219668484399,0.735996544257853
"PPN_237",5.0455998302825,-0.728641193967107,0.0111968584171802,0.487976057833942,-0.303679049083236,-0.417668250974312,0.689624466018237,0.0673757122523733,-0.365786522381058,0.47140356579803,-4.62244135941014,-0.0136423280122976,0.134757634596845,-0.369244201517526,0.614345329893592,-0.104171719222643,-0.454950772323514,0.10958604853343,0.6732534404299,-0.219642343032014,5.04559983028251,-0.728641193967107,0.0111968584171755,0.487976057833944,-0.303679049083246,-0.417668250974303,0.689624466018231,0.0673757122523712,-0.365786522381072,0.471403565798024,-4.62244135941014,-0.0136423280122987,0.134757634596842,-0.369244201517525,0.614345329893592,-0.104171719222647,-0.45495077232351,0.10958604853345,0.673253440429897,-0.219642343032017
"PPN_238",4.52948328491081,-0.624355806263784,-0.149607286581645,0.0975152453916903,0.0607772438748646,-0.216021594825837,0.612167480204518,0.537855555001893,-0.679535090840205,0.269620142154991,-3.88953910085331,0.31288749236607,0.518760775141472,-0.346854575468214,-0.468213047300145,0.310238657403148,0.187110655390566,-0.0304998362478372,-0.278963573918238,-0.0502587445186088,4.52948328491081,-0.624355806263783,-0.149607286581648,0.097515245391693,0.0607772438748579,-0.216021594825835,0.612167480204522,0.537855555001892,-0.67953509084021,0.269620142154975,-3.88953910085331,0.31288749236607,0.518760775141471,-0.346854575468216,-0.468213047300139,0.310238657403154,0.187110655390572,-0.0304998362478456,-0.27896357391824,-0.0502587445186094
"PPN_239",5.14493781908054,-1.08573368286059,-0.525835046679684,1.11796350773053,0.0336191601275093,-0.4152447863277,0.786514422961809,-0.199919323636069,-0.429019465716439,0.206481410487245,-4.59265151907753,0.155999146723115,0.662767145280003,-0.210976705968334,-0.160578567457599,0.206391511410213,-0.482432160010277,0.264735235447395,0.283071835802836,0.538218316589273,5.14493781908054,-1.08573368286059,-0.525835046679689,1.11796350773053,0.0336191601274916,-0.415244786327687,0.786514422961805,-0.199919323636073,-0.429019465716449,0.206481410487239,-4.59265151907753,0.155999146723115,0.662767145280002,-0.210976705968335,-0.160578567457595,0.206391511410214,-0.482432160010278,0.264735235447402,0.283071835802826,0.538218316589269
"PPN_240",0.372633905442983,8.37125143281906,5.43420203681442,-4.26587867198583,-5.7570931710274,-0.056877357845458,-3.36229990677201,2.52255940817466,-0.833143658148977,-1.71033651691569,0.886856228189893,-3.05793388116756,-0.256378990069047,1.5337957673819,0.496785120269681,-0.503439384950511,-0.316031016495058,-0.982089384765592,0.687987420997078,-1.01742430803846,0.372633905442982,8.37125143281904,5.43420203681442,-4.26587867198589,-5.75709317102736,-0.0568773578454701,-3.36229990677202,2.5225594081747,-0.833143658148899,-1.71033651691574,0.886856228189893,-3.05793388116756,-0.256378990069049,1.5337957673819,0.496785120269671,-0.503439384950517,-0.31603101649506,-0.982089384765573,0.687987420997108,-1.01742430803846
"PPN_241",5.29976813365085,-1.72218139296082,-1.20206413773064,0.627767733083063,-0.895128571909493,-0.935039228246236,1.27708288829329,0.412282563158531,-1.19361627905979,0.330176631099104,-4.93874478913469,0.190169444641367,0.550066302284361,0.61140099486361,-0.514781511946686,0.66128857706836,-0.671044086314852,0.45156284900922,-0.209604761071691,0.592953777491372,5.29976813365086,-1.72218139296082,-1.20206413773064,0.627767733083059,-0.895128571909507,-0.93503922824622,1.27708288829329,0.412282563158524,-1.1936162790598,0.330176631099079,-4.93874478913469,0.190169444641364,0.550066302284361,0.611400994863607,-0.514781511946676,0.661288577068361,-0.671044086314851,0.45156284900922,-0.209604761071707,0.592953777491365
"PPN_242",2.03934568988138,0.949457307626124,-0.142079234972703,-0.462932337076922,-0.300493003119108,-0.0791422740956108,-0.122755501975269,0.642859640652856,-0.791470385564168,-0.116049220619403,-1.24928464271916,-1.24402608880551,-0.702047696326246,-0.501069289944042,-0.258392031281119,0.771403061967477,-1.55742931931428,0.182979989594086,1.75261625910941,-0.741841061861353,2.03934568988139,0.949457307626127,-0.142079234972703,-0.462932337076918,-0.300493003119102,-0.0791422740956128,-0.122755501975262,0.642859640652854,-0.791470385564176,-0.11604922061943,-1.24928464271917,-1.24402608880551,-0.702047696326247,-0.501069289944034,-0.258392031281111,0.771403061967482,-1.55742931931427,0.182979989594132,1.75261625910941,-0.741841061861353
"PPN_243",5.53335616677277,-2.15875452658257,0.0223902935689921,0.372722668532514,-0.679672435649557,-1.02180259963092,1.03350183683693,0.600491515950583,-1.55474591985099,0.888411079944484,-5.160936708238,-0.013904175355788,0.540234293055111,-0.213487886187491,-0.396378261872273,0.572505061931844,-0.786684775012927,0.44044571210958,-0.680151080484675,0.00787962693616808,5.53335616677278,-2.15875452658257,0.0223902935689903,0.372722668532516,-0.67967243564956,-1.02180259963091,1.03350183683694,0.600491515950576,-1.55474591985103,0.888411079944439,-5.160936708238,-0.0139041753557898,0.540234293055109,-0.213487886187493,-0.396378261872267,0.572505061931846,-0.78668477501292,0.440445712109563,-0.680151080484688,0.00787962693616073
"PPN_244",5.11687267849177,-1.06938443096883,-1.03495610948304,0.417198193274725,0.0577392650990659,-0.499099279941248,1.19655857196978,-0.227466486152623,-0.749993454640297,-0.0689264888012214,-4.57012287744279,0.0807668712787357,0.466428654510852,0.127752182695255,-0.209464208971007,0.778977552886302,-0.515527039324279,0.464609670686204,-0.184728174860744,0.88563703702311,5.11687267849177,-1.06938443096883,-1.03495610948305,0.417198193274729,0.0577392650990538,-0.499099279941237,1.19655857196978,-0.227466486152632,-0.749993454640292,-0.0689264888012305,-4.57012287744279,0.0807668712787348,0.46642865451085,0.127752182695255,-0.209464208970997,0.778977552886301,-0.515527039324278,0.464609670686204,-0.184728174860759,0.885637037023105
"PPN_245",4.87486578236768,-1.8432827218195,-0.934474317714823,0.794916948717471,-0.201368459012157,-0.0329843058093566,0.658904586811442,0.173599410466352,-0.585172678404137,0.00894618049517612,-4.59856819491329,-0.0617430411758913,0.479622660089489,-0.316192641240777,0.729800937301986,-0.27476837417988,-0.899024247344167,-0.326287875428488,0.327637196335074,0.497850344852716,4.87486578236768,-1.8432827218195,-0.934474317714825,0.794916948717469,-0.201368459012166,-0.0329843058093465,0.658904586811446,0.173599410466349,-0.585172678404132,0.00894618049515544,-4.59856819491329,-0.0617430411758928,0.479622660089486,-0.316192641240776,0.729800937301983,-0.274768374179882,-0.899024247344169,-0.326287875428474,0.327637196335079,0.497850344852714
"PPN_247",3.38394373587043,0.180442445727697,0.372929733653556,-0.544983762179123,-0.891512286482513,-0.324988731891714,0.185137486473828,0.372338713293845,-1.27035280769532,-0.174140565960324,-2.73879727179086,-0.190403502626307,-0.20022998578045,0.534001558337836,0.196291150264857,0.145808264888271,-0.0863093098620173,-0.954144968509145,-0.294428472211859,0.144785760002854,3.38394373587043,0.180442445727695,0.372929733653551,-0.544983762179127,-0.891512286482512,-0.324988731891712,0.185137486473831,0.372338713293843,-1.27035280769532,-0.174140565960361,-2.73879727179086,-0.190403502626307,-0.200229985780453,0.534001558337838,0.196291150264856,0.145808264888271,-0.086309309862022,-0.954144968509147,-0.294428472211833,0.144785760002849
"PPN_248",5.14319303885244,-0.732814892020234,-0.711197202247796,0.780642390489132,-0.198699181223244,-0.453443299217585,0.876981150042992,0.525721541106244,-0.593732183939448,0.759402704101599,-4.37656596583646,-0.584028844914431,0.556410631563136,-0.229037077657101,-0.255066260964115,0.870196147737503,-1.21482943526681,0.207188770927198,-0.764885738298402,-0.268230693578605,5.14319303885244,-0.732814892020231,-0.711197202247801,0.780642390489134,-0.198699181223257,-0.453443299217573,0.876981150042991,0.52572154110624,-0.59373218393947,0.759402704101586,-4.37656596583646,-0.584028844914434,0.556410631563135,-0.229037077657101,-0.255066260964105,0.870196147737503,-1.2148294352668,0.207188770927178,-0.764885738298409,-0.268230693578611
"PPN_249",3.70894168231862,-0.310059000326596,-0.346203125876567,0.456118154559003,-0.0668809896207009,-1.02283012236477,0.209712898863187,-0.417083199468459,-0.580804491344299,0.984270594797102,-3.39081283638637,-0.652686512474196,-0.265693204505539,0.675871624249812,-0.194574131148863,0.890671166772071,-0.181572798511995,1.06319722147682,0.0952523602787523,-0.263574531056076,3.70894168231862,-0.310059000326597,-0.346203125876569,0.456118154559011,-0.0668809896207123,-1.02283012236477,0.209712898863185,-0.417083199468461,-0.580804491344353,0.984270594797093,-3.39081283638637,-0.652686512474199,-0.265693204505541,0.675871624249813,-0.194574131148854,0.890671166772067,-0.18157279851199,1.06319722147682,0.095252360278723,-0.263574531056083
"PPN_250",3.35967259450255,0.7820908594073,-0.323665251387915,1.12240403732194,0.573556283930955,0.498117805720149,-0.73107324887967,-0.579396020641542,-0.65710063927257,0.370388501596741,-2.16448694447698,-1.25954698983948,1.25429600120501,0.401547373786135,1.08363873713108,-1.34120258215055,0.22445672857549,-0.188473561701793,0.742071494739168,0.192461229094431,3.35967259450256,0.782090859407302,-0.323665251387919,1.12240403732195,0.573556283930942,0.498117805720151,-0.731073248879674,-0.579396020641538,-0.657100639272585,0.370388501596715,-2.16448694447699,-1.25954698983948,1.25429600120501,0.401547373786133,1.08363873713107,-1.34120258215056,0.224456728575487,-0.18847356170177,0.742071494739168,0.192461229094434
"PPN_251",3.29762868122844,-0.320511398852957,0.071704992642508,0.371156735956963,-0.971383031304559,-0.951699192213059,0.2349433021865,0.734577614218713,-0.405952456071126,-0.113090647239922,-2.64781029529708,-0.527535371723362,-0.194795259099863,0.700102969250466,-1.13827071940131,0.962879039165449,0.410393329114559,0.864747780774623,0.414023253394027,-0.00186228369049002,3.29762868122845,-0.320511398852953,0.0717049926424987,0.371156735956959,-0.971383031304568,-0.951699192213053,0.23494330218651,0.73457761421871,-0.405952456071127,-0.113090647239928,-2.64781029529708,-0.527535371723364,-0.194795259099862,0.70010296925047,-1.1382707194013,0.962879039165458,0.410393329114563,0.864747780774634,0.414023253394002,-0.00186228369049388
"PPN_253",3.59581867997781,0.424782726154329,-0.759061937622823,1.34607232113268,0.32537007187363,0.0587332067098086,0.597972785838084,0.440874154560845,-0.618102009237117,0.326177253795174,-2.42901952237893,-1.11719417543303,1.14282011297533,0.0126228622769118,-0.231168812529573,0.447514600600676,-1.47372126996658,0.196031241183895,-0.405790752322172,0.312706788978098,3.59581867997781,0.424782726154335,-0.759061937622826,1.34607232113268,0.325370071873617,0.0587332067098187,0.597972785838089,0.440874154560838,-0.61810200923713,0.326177253795155,-2.42901952237893,-1.11719417543303,1.14282011297533,0.0126228622769123,-0.231168812529569,0.447514600600676,-1.47372126996657,0.196031241183892,-0.405790752322182,0.312706788978093
"PPN_254",5.57101602147264,-0.970662016374964,-1.07981155582475,0.467559188641551,0.416345659116849,-0.171044285881395,0.633163185661742,-0.733944017592376,-0.445763688494838,0.152053936608007,-5.16545107241715,-0.162945273271624,0.590190000625495,-0.394772948649264,0.185157179502184,0.264098418414826,-0.669378883331791,0.226843203364537,0.357701762103488,0.284201373011212,5.57101602147265,-0.970662016374956,-1.07981155582475,0.467559188641556,0.416345659116841,-0.171044285881384,0.633163185661732,-0.733944017592381,-0.445763688494853,0.152053936608004,-5.16545107241715,-0.162945273271628,0.590190000625492,-0.394772948649266,0.185157179502188,0.264098418414826,-0.669378883331787,0.226843203364548,0.35770176210348,0.284201373011209
"PPN_256",4.83600535507968,-0.47319091844981,-0.874192363279762,0.208720542793437,0.0468858364347192,-0.912051900061733,0.923321921468828,0.0568280043942785,-0.585864768603158,-0.00646972741293929,-4.15506354058183,0.0891159816305733,0.207463360124179,0.328641324204022,-0.0713411439333144,1.05376312763581,-0.039131714774847,0.345751261928281,-0.0849682132713217,0.336333897443694,4.83600535507968,-0.473190918449809,-0.874192363279766,0.208720542793443,0.0468858364347068,-0.912051900061723,0.923321921468833,0.0568280043942705,-0.585864768603159,-0.00646972741294219,-4.15506354058184,0.089115981630572,0.20746336012418,0.328641324204023,-0.0713411439333019,1.05376312763581,-0.0391317147748421,0.345751261928278,-0.0849682132713343,0.336333897443693
"PPN_257",3.69323253619293,-0.512877293440659,0.607983689114003,1.09094961579213,0.365740520436336,-0.187917663014305,0.540897323701382,0.670965092026064,-1.29638386338172,0.0684208885735677,-3.11155377634254,-0.20330017896599,0.625247688315232,0.223350636614408,-0.408895297991071,-0.188326284418974,-1.33549154009357,0.640044105549844,-0.335927631064888,0.223897654415212,3.69323253619293,-0.512877293440658,0.607983689113998,1.09094961579214,0.365740520436322,-0.187917663014299,0.540897323701393,0.670965092026059,-1.29638386338172,0.0684208885735234,-3.11155377634254,-0.203300178965988,0.625247688315232,0.223350636614404,-0.408895297991074,-0.188326284418971,-1.33549154009357,0.64004410554984,-0.335927631064907,0.223897654415205
"PPN_258",4.52738643832271,0.343466858300912,1.37557550467265,-0.0178071311128451,-1.06144800430413,-0.540860228134792,0.495051655711001,0.0598378222693574,-1.256738388458,-0.108758424927931,-3.51626868845124,-0.64503617412133,-0.437852500388746,-0.0291155792633533,-0.493705932435971,-0.818212070354954,-1.44313434415557,0.270105322480945,0.0161807952925797,-0.407340975933456,4.52738643832272,0.343466858300909,1.37557550467264,-0.0178071311128437,-1.06144800430413,-0.540860228134785,0.495051655710996,0.0598378222693567,-1.256738388458,-0.108758424927962,-3.51626868845124,-0.645036174121329,-0.437852500388749,-0.0291155792633557,-0.493705932435982,-0.818212070354945,-1.44313434415556,0.270105322480949,0.0161807952925739,-0.407340975933459
"PPN_259",3.11403863801663,-0.0304690243349983,0.346488781282365,1.01941753131683,-0.332081470165448,0.21318165306644,0.245669755686845,0.422849004952203,-0.407346673439626,0.349121466391321,-2.0186790921639,-0.717884684280241,0.526974595507611,-0.205910010840698,-0.0452405874116051,-0.316007494162409,-1.48284087903782,0.451625330332731,0.14758458065219,-0.306146852919874,3.11403863801663,-0.0304690243349933,0.346488781282361,1.01941753131683,-0.332081470165454,0.213181653066446,0.245669755686849,0.422849004952203,-0.407346673439636,0.349121466391305,-2.0186790921639,-0.717884684280243,0.526974595507609,-0.205910010840701,-0.045240587411608,-0.316007494162412,-1.48284087903782,0.451625330332738,0.147584580652179,-0.306146852919881
"PPN_260",4.85713199794481,-1.45575358683841,0.179140275573547,0.833594167679341,-0.421153619814375,-0.381324196214137,0.802075980893158,0.782112660228643,-1.12087308434515,0.271989023020122,-4.50501719325494,0.0476648669440526,0.549949146081191,-0.0546446379992788,-0.0142989570571673,-0.176079668579929,-0.235360988371639,-0.12926632734555,0.0572634449416508,0.471872022191239,4.85713199794482,-1.45575358683841,0.17914027557354,0.833594167679341,-0.421153619814386,-0.38132419621413,0.802075980893167,0.782112660228637,-1.12087308434515,0.271989023020089,-4.50501719325495,0.0476648669440552,0.549949146081189,-0.0546446379992798,-0.0142989570571654,-0.17607966857993,-0.23536098837164,-0.129266327345547,0.057263444941653,0.471872022191236
"PPN_261",3.26073671123715,1.53398695424798,0.64331782127678,0.37592370342993,-0.360397879560009,-0.288328581560058,-0.197577178806935,-0.20691774119635,-0.205171394932696,0.469118165963263,-1.87664992201539,-1.04289292710468,-0.0868637844923958,0.0230123330317645,0.767319288858971,-0.678581728761286,0.476661478163998,-0.25456148764134,0.245279037857044,0.418590512905186,3.26073671123715,1.53398695424798,0.643317821276777,0.375923703429929,-0.360397879560019,-0.288328581560054,-0.197577178806942,-0.206917741196344,-0.205171394932704,0.469118165963263,-1.8766499220154,-1.04289292710468,-0.0868637844923986,0.0230123330317642,0.767319288858965,-0.678581728761293,0.476661478163995,-0.254561487641329,0.245279037857051,0.418590512905187
"PPN_262",1.85737207692318,3.06346483593716,1.40898529252903,1.03924403914774,0.377758733912225,-0.334579094186056,-2.12317367192319,-1.05059772842042,0.532610114035066,-1.69044102648928,-1.29799936137632,-1.2959929030158,-0.137651459156726,-0.594959645545432,1.21418525178281,-0.674532562635211,0.162130527561531,-0.950305991319676,-0.566414025606656,-0.240628714316247,1.85737207692318,3.06346483593716,1.40898529252903,1.03924403914775,0.377758733912206,-0.334579094186057,-2.1231736719232,-1.0505977284204,0.532610114035125,-1.69044102648927,-1.29799936137632,-1.2959929030158,-0.137651459156731,-0.594959645545433,1.21418525178279,-0.674532562635217,0.162130527561526,-0.950305991319683,-0.566414025606628,-0.240628714316246
"PPN_263",4.97297890813521,-0.404942198177615,0.339102229480579,0.482195783489162,-0.111221656086826,-0.268221637318946,0.19341563206956,-0.687503176036424,-0.495618564239866,0.804996359723312,-4.15810249042965,-0.376863553727732,-0.117224008888916,-0.452805646070368,1.03986116020701,-1.41632491839909,0.0656688488266568,-0.349720188843582,0.395884025600734,-0.364520502835748,4.97297890813522,-0.404942198177615,0.339102229480575,0.482195783489165,-0.111221656086839,-0.268221637318939,0.193415632069551,-0.687503176036418,-0.495618564239892,0.804996359723301,-4.15810249042965,-0.37686355372773,-0.117224008888918,-0.452805646070369,1.03986116020699,-1.41632491839909,0.065668848826661,-0.349720188843576,0.395884025600741,-0.364520502835747
"PPN_264",4.09440368123009,0.503042217489242,-0.0809288537264432,0.617392826715911,-0.538089732602518,-0.443882604535668,0.357126902945061,-0.856413672838767,-0.0922678442619742,0.76109447146707,-3.13919556861676,-0.963908456053625,0.184057291024523,-0.104734892042318,1.26630323794495,-1.58701672707136,-0.454843216023972,-0.49335690929641,0.364391721975988,-0.406926951681116,4.09440368123009,0.503042217489242,-0.0809288537264479,0.61739282671591,-0.538089732602533,-0.443882604535658,0.35712690294505,-0.856413672838765,-0.092267844261992,0.761094471467076,-3.13919556861676,-0.963908456053624,0.184057291024517,-0.104734892042319,1.26630323794493,-1.58701672707137,-0.454843216023973,-0.4933569092964,0.364391721976,-0.406926951681115
"PPN_265",2.28983784020895,3.02797628802961,1.75084332826182,1.31223365256578,0.663971720852362,-0.0679403724607944,-1.66201603718236,-0.809255186829172,-1.37183406912935,-0.610784412340144,-0.573075103210491,-1.78408829096148,-0.343453702505622,-0.11589259048674,0.342870752716104,-1.16528980940749,1.37342434710745,-1.62700609563692,-0.388332272861576,0.515625836863276,2.28983784020896,3.0279762880296,1.75084332826182,1.31223365256579,0.663971720852341,-0.0679403724607989,-1.66201603718236,-0.809255186829166,-1.37183406912933,-0.610784412340189,-0.573075103210493,-1.78408829096147,-0.343453702505623,-0.115892590486739,0.342870752716093,-1.1652898094075,1.37342434710744,-1.62700609563693,-0.388332272861541,0.515625836863283
"PPN_266",2.96543240676424,1.76932797777328,1.7814597725033,1.4409930193497,-0.269907761985693,-0.235164604645517,-1.23755625040603,-0.11842520313481,-1.89220538861406,-1.00871836757681,-2.20701056335463,-1.57764686796674,-0.253657651778867,-0.927629965784861,-0.0061844585623601,-1.35307910563694,-0.290954432860415,-0.570050020410525,0.20410798988732,-0.059282996329395,2.96543240676424,1.76932797777327,1.7814597725033,1.4409930193497,-0.269907761985713,-0.235164604645515,-1.23755625040604,-0.118425203134802,-1.89220538861402,-1.00871836757687,-2.20701056335463,-1.57764686796674,-0.25365765177887,-0.927629965784861,-0.0061844585623763,-1.35307910563693,-0.290954432860411,-0.570050020410523,0.204107989887335,-0.0592829963293887
"PPN_267",2.42158501669677,1.87354968164587,1.35010990284878,1.47798897900807,-0.169358359510089,-0.688811558935416,-0.572441107631267,0.15914500495096,-0.397545338256778,0.661245894346048,-0.805421653464412,-2.25207856338847,0.0565998921587508,0.0253201482092466,-1.08274839356888,-0.923869675710576,0.492866889707712,-0.0237584860558684,-0.0778340077532442,0.743105983791714,2.42158501669678,1.87354968164587,1.35010990284877,1.47798897900807,-0.16935835951011,-0.688811558935412,-0.572441107631266,0.159145004950963,-0.397545338256802,0.661245894346036,-0.805421653464417,-2.25207856338847,0.0565998921587499,0.025320148209245,-1.08274839356889,-0.923869675710572,0.492866889707714,-0.0237584860558749,-0.0778340077532539,0.743105983791712
"PPN_268",3.57814926171277,0.980477079524003,0.616772629953264,0.896257118389202,-0.152651769572422,-0.882664854064378,0.822584273768916,0.619387749872204,-0.893328419223726,0.882213385777526,-2.54392552581021,-0.83881086586715,-0.0711531116248212,0.0700452176706998,-0.484697198375913,0.047043277931628,-0.413438164897255,0.347914857154345,0.222043160925749,0.115109049457775,3.57814926171277,0.980477079524002,0.61677262995326,0.896257118389209,-0.15265176957244,-0.882664854064369,0.822584273768919,0.6193877498722,-0.893328419223757,0.882213385777498,-2.54392552581021,-0.838810865867151,-0.0711531116248234,0.0700452176706971,-0.484697198375913,0.0470432779316319,-0.413438164897249,0.347914857154346,0.222043160925738,0.115109049457774
"PPN_269",3.06484114804777,1.61001415507048,1.34088602779468,1.00952373091621,-0.89513375277357,-1.22753113889606,0.891066964236936,1.03570956828486,0.0680224171743701,0.672808031725221,-1.61980367325527,-0.751595072880107,-0.224667097406965,-0.200580435225382,-1.28535045449764,0.517212416329599,-1.05936440454899,0.567680509531085,-0.693490064120519,0.383168095478385,3.06484114804777,1.61001415507048,1.34088602779468,1.00952373091622,-0.895133752773589,-1.22753113889605,0.891066964236937,1.03570956828486,0.0680224171743456,0.672808031725228,-1.61980367325527,-0.751595072880108,-0.224667097406965,-0.200580435225385,-1.28535045449763,0.51721241632961,-1.05936440454899,0.567680509531068,-0.693490064120537,0.383168095478376
"PPN_270",4.93716409622824,-0.0461291191961689,1.15900329448691,0.705062770404018,-1.0481976811915,-0.760622063205167,0.918314175538894,1.01289918552107,-0.851845924574453,0.554825058474299,-4.20435784983832,-0.150702848831955,0.367025789058604,-0.442302250771662,-0.391437337045615,0.435946854757321,-0.604976848296604,-0.523834448375306,0.00705609267890821,-0.639784745791376,4.93716409622824,-0.04612911919617,1.1590032944869,0.705062770404017,-1.04819768119152,-0.760622063205158,0.918314175538894,1.01289918552107,-0.851845924574464,0.554825058474277,-4.20435784983833,-0.150702848831955,0.367025789058603,-0.442302250771663,-0.391437337045609,0.435946854757326,-0.604976848296594,-0.523834448375311,0.00705609267892097,-0.639784745791378
"PPN_271",2.6664682051376,2.34145327748858,1.20922533800512,-0.0585742004980433,-1.1114489883738,-1.56142662037542,0.662947214783518,1.07552739105944,-0.572363161578908,-0.0732030785550502,-1.20998880075061,-1.60591390828352,-0.901708913337434,1.00256808446156,-1.12875863466728,1.57576273335156,0.122316641510037,0.453393684622812,-0.433261193676167,0.912792638622979,2.6664682051376,2.34145327748858,1.20922533800511,-0.0585742004980403,-1.11144898837381,-1.56142662037541,0.662947214783527,1.07552739105943,-0.572363161578912,-0.073203078555057,-1.20998880075061,-1.60591390828353,-0.901708913337433,1.00256808446156,-1.12875863466726,1.57576273335157,0.12231664151003,0.453393684622809,-0.43326119367618,0.912792638622972
"PPN_272",3.9896073938193,0.570203191399555,0.239691331830826,0.0520402234931228,-1.36569495453459,-0.428775492495265,0.149646095336173,0.0785865194275231,-0.356665980629659,-0.0233740940578894,-3.37270895524051,-0.84100111104517,-0.490655447396731,-0.395428968596399,-0.95975405234465,-0.238679195112362,-1.90512687487141,0.377697494487601,0.108688812152653,-0.124415296118938,3.98960739381931,0.570203191399555,0.239691331830823,0.0520402234931194,-1.3656949545346,-0.428775492495256,0.149646095336165,0.0785865194275273,-0.35666598062966,-0.0233740940578991,-3.37270895524051,-0.841001111045168,-0.490655447396734,-0.395428968596401,-0.959754052344654,-0.238679195112349,-1.90512687487141,0.377697494487609,0.108688812152647,-0.124415296118943
"PPN_273",3.15901626092352,0.691408655942757,-0.176553973045764,0.628364787878714,0.130988542539315,-0.596760356068164,0.15284404953307,-0.120454617165381,-0.037639866029136,0.121176588845753,-1.87879506987862,-0.471966470422563,-0.0343533750992471,0.201972901156027,-0.482296232319869,-0.294382679132027,-0.608150966213277,0.594843316238087,0.170012421955408,-0.0344654383463782,3.15901626092352,0.691408655942757,-0.176553973045767,0.62836478787872,0.130988542539302,-0.596760356068157,0.152844049533067,-0.120454617165385,-0.037639866029142,0.121176588845758,-1.87879506987862,-0.471966470422561,-0.0343533750992473,0.201972901156026,-0.48229623231987,-0.294382679132027,-0.608150966213275,0.594843316238097,0.170012421955391,-0.0344654383463795
"PPN_274",3.46986577358872,0.882650753750884,0.539509475700265,0.525434750209105,-0.294963440971185,-0.334151084687881,0.62471885654356,0.321254994976189,-0.181642566066801,0.313209067791639,-2.12573365435271,-0.575756638633433,-0.0330306426417704,-0.599042342261268,-0.543708408448066,0.304112659284535,-1.30273797194834,-0.0300331523828471,1.11932141248498,-1.5381472068304,3.46986577358872,0.882650753750886,0.539509475700264,0.525434750209109,-0.2949634409712,-0.334151084687874,0.624718856543556,0.321254994976188,-0.181642566066809,0.313209067791637,-2.12573365435271,-0.575756638633432,-0.0330306426417722,-0.599042342261267,-0.543708408448063,0.304112659284542,-1.30273797194833,-0.0300331523828178,1.11932141248498,-1.5381472068304
"PPN_275",3.4259329612126,-0.0820595143206647,-0.489163614754442,-0.669189058481297,0.172050621058717,-0.266781863631612,1.46770231680457,0.182527325245475,-1.44333928522211,0.388167858176901,-2.90655785119714,-0.159584633459291,-0.788828070773215,0.674075001410701,-0.161989950400473,0.679385038722283,-0.531936767298523,-0.568718935572804,0.276250783536962,-0.095049024976348,3.42593296121261,-0.0820595143206639,-0.489163614754446,-0.669189058481288,0.172050621058716,-0.266781863631607,1.46770231680457,0.182527325245465,-1.44333928522211,0.388167858176871,-2.90655785119714,-0.159584633459289,-0.788828070773218,0.674075001410704,-0.161989950400468,0.679385038722286,-0.531936767298523,-0.568718935572795,0.276250783536975,-0.0950490249763492
