"","X1.2","X3.3","X3.52","X3.77","X4.05","X4.21","X4.42","X4.55","X4.6","X4.87","X4.98","X5.28","X5.53","X5.89","X6.37","X7.1","X7.28","X7.47","X7.58","X7.71","X7.83","X7.93","X8.11","X8.21","X8.3","X8.38","X8.51","X8.69","X8.81","X8.89","X11.64","X11.78"
"PPN_081",NA,32.45380783,4.83579731,8.558732986,363.1838684,28.96576118,8.351554871,12.08957672,16.08732224,17.1908493,23.54190826,14.54269695,NA,4.861819267,7.513700962,879.2570801,52.68264771,25.48336649,12.65920734,25.59554482,21.0232544,19.13838196,14.08905983,22.7027607,9.398387909,10.47674608,11.55510426,4.987380981,2.65477103,1.44444263,2.311774015,NA
"PPN_082",4.652243614,31.80190468,3.394295692,7.621520042,389.7511597,43.53390121,14.20344067,7.406313181,10.88187456,12.5098877,19.15916634,8.841827393,6.066375614,6.147477627,6.030676842,1172.447876,58.74790192,34.1851883,10.536026,17.05515099,17.47190333,14.55778408,13.90253353,22.82292175,9.606389999,NA,8.278893471,4.074678898,2.920070768,2.31521368,2.356834888,NA
"PPN_083",NA,51.73015213,2.357021332,16.0567894,2069.167969,67.38026428,11.95597076,36.33714485,34.35240173,24.31796265,37.41661453,18.13889122,7.944907666,6.222418308,11.43249702,1873.640503,96.86644745,34.13754749,17.96463203,21.18708801,20.17163277,18.80628586,20.75230598,19.37586021,9.393471718,9.027600289,8.661728859,3.593754292,6.647720814,NA,3.122843742,NA
"PPN_084",3.067481756,36.43655396,1.546153784,6.603382111,667.9780884,36.91766357,8.261981964,14.86533499,11.39636517,8.032258034,15.35118484,10.4807682,4.971047402,4.887031555,5.556056499,1334.880005,72.44922638,23.90134763,9.847552299,15.10785866,11.81193066,9.775170326,9.208878517,12.33324528,5.37927866,NA,4.011984348,2.245342732,2.805213094,2.671635628,2.87048912,NA
"PPN_085",4.566415787,85.30211639,1.921107411,32.49931717,2902.943848,190.3481598,13.3859148,45.2949791,26.01231194,16.55665779,24.45763397,18.58227348,NA,6.167031288,11.45121002,3042.51416,112.6752396,66.94042396,17.43846512,27.22463608,18.22095346,13.64789104,19.60793686,22.88754463,4.926887989,4.986897707,5.046907425,4.52161026,5.137999535,3.21118337,2.248307467,NA
"PPN_086",2.579455137,9.028640747,3.218709946,4.75194931,91.18286896,5.344662666,8.367005348,NA,23.7753582,8.950489998,18.30825043,9.746983528,NA,5.258940697,NA,176.2791443,18.47729683,10.75038815,9.74721241,10.73933029,11.97251511,12.81900692,12.72708416,13.00656605,6.605613708,5.631133795,3.707820893,2.821068764,6.200160027,NA,2.866455555,NA
"PPN_087",3.339375496,46.92824173,2.361472368,17.26502228,1121.251831,76.71691132,11.27210808,24.01255989,24.85045433,14.93593597,25.68489456,NA,2.60118556,5.980824471,9.681491852,1521.164429,77.10250092,37.40532446,15.41514492,22.06765747,18.27110005,16.08460045,17.60006142,16.05033684,7.109875202,5.111680031,3.624999524,2.920379878,2.987989187,NA,2.181075096,NA
"PPN_088",NA,54.6382637,1.699672818,10.02245426,1106.711426,60.64798737,9.200939178,23.42699623,12.23579979,11.67683887,23.19105148,12.68748379,NA,4.777466297,7.796214104,1676.873413,78.02801514,29.67877913,12.26269817,15.22070313,13.35983658,11.84365845,14.24800396,18.87200546,NA,5.23823595,3.242647648,2.027898908,2.698352575,NA,1.359862328,2.702035666
"PPN_089",NA,162.2911987,3.76424861,36.42656708,4125.86377,309.041687,18.41584969,72.15877533,27.84324646,33.94548798,51.41299438,29.49328041,26.2001152,11.61985302,19.42793846,4414.875488,189.4397888,199.2119446,38.47008133,41.71966934,44.88736725,38.18213082,43.66451645,35.50980377,NA,16.25748253,16.6731987,7.406469822,9.732079506,9.998187543,1.522278428,3.92982626
"PPN_090",3.21693182,26.41460228,2.084884882,12.58618832,1032.487305,32.88412476,12.55221844,20.6970768,19.18822479,25.76594734,20.54639435,14.56618404,13.11157227,7.185248852,12.14672565,1342.153687,59.93519211,19.78792381,15.70476913,24.43108177,18.0493145,8.480184555,10.82029629,25.19498634,NA,NA,8.903407097,4.677341223,NA,3.66698885,1.77714169,2.553904533
"PPN_091",3.712795258,40.54198837,3.970047235,6.625245094,472.4677734,36.43435287,11.55695057,14.81135654,17.05476379,12.35154343,29.39935112,8.669378877,8.111602783,7.645591259,3.792909145,1068.478149,64.67110443,25.37269926,15.215415,17.32015419,17.01378584,14.40841007,15.66249275,18.50367737,8.45326519,8.35906744,8.26486969,4.180368423,6.054669857,NA,1.927573681,2.513804436
"PPN_092",6.257390976,93.70874023,3.685708523,28.09188843,1294.575806,155.1216125,15.77550888,23.64558125,17.79629517,31.60721588,38.59832001,19.83783531,16.82444954,8.061544418,10.95228767,2253.191162,109.5852051,77.20617007,16.78546333,32.36358643,29.37980271,23.91536713,28.1014576,31.45395279,10.19386101,11.40054608,12.60723114,5.594022274,6.640775204,NA,1.688902617,2.517599583
"PPN_095",4.081768036,17.50893593,3.253861189,5.027872562,183.5481873,16.84313965,10.87326527,9.219156265,11.90374374,11.2743206,26.07114601,6.603696705,6.084850788,6.731728077,NA,516.1621094,40.46324921,20.17125273,14.1495924,NA,36.54424286,15.1131258,14.48406696,15.62920761,6.721831799,NA,5.544193745,3.324256897,NA,1.332752943,1.673021197,2.671712875
"PPN_096",4.068322659,56.25882339,7.396970272,24.32170868,1422.33313,38.15909195,11.99632549,26.38049316,16.27629471,25.28958321,32.8260231,24.37551308,NA,4.094235421,12.11278629,2124.097412,98.52383423,34.8297205,22.7282095,27.57103348,42.3797226,25.67479134,26.04853821,23.73407936,NA,8.423130989,11.58015919,5.474618912,NA,12.72667027,1.444490671,2.469108582
"PPN_097",4.418365479,31.6122036,2.956333876,11.8810873,1147.637451,27.11136818,14.19138432,NA,95.68495178,23.08156776,22.86402321,24.30630875,19.30927277,5.019607782,15.32051754,1897.36792,74.75278473,42.71574593,27.4164238,44.14458847,32.36580181,32.94700241,27.91230107,33.31860733,17.44107628,16.18192816,14.92278004,7.600101471,6.723874092,2.545385838,1.712742686,2.915579796
"PPN_098",5.235430241,78.91864014,NA,26.39798546,3420.987305,102.4005966,14.81196499,42.71092415,44.66074371,46.80243683,27.65966797,22.77891731,NA,6.230231047,7.672427654,3492.224365,114.1898041,59.71839715,34.2612114,39.21554565,32.85374546,29.36821175,32.48262405,38.93085098,NA,NA,9.933713913,8.809152603,NA,4.072291851,1.312058449,2.600470066
"PPN_099",NA,27.83897591,2.945775032,11.73516178,355.8881836,16.39590454,9.885487556,15.17194414,20.57883072,24.18652153,45.11440277,21.70654297,NA,8.759610176,11.43561649,790.114502,52.60088348,31.87063313,18.90157127,25.50723076,25.85605336,23.07023621,31.05001259,51.36672211,NA,NA,17.28120422,7.271975994,10.66811371,NA,1.281833053,2.711749077
"PPN_100",5.186450005,51.30255508,4.045395374,14.16962433,1522.964355,63.16795731,14.6325407,26.56228828,27.05805397,29.10612679,15.33855343,20.83231354,NA,5.808980704,10.78841114,2151.530762,83.77041626,51.63614846,19.69527054,30.10105133,32.78761578,27.84274864,32.12113953,30.36506081,13.11553574,13.8564787,14.59742165,6.633537292,9.913998604,6.637129546,1.644991875,2.382570028
"PPN_101",4.409454346,38.62711334,2.529364586,8.283251762,865.7641602,54.73850632,15.54295444,21.03663826,18.10453796,23.94761848,21.343256,13.91999626,15.93587399,5.115944028,6.370601177,1708.473633,75.88541412,36.0527196,13.58258915,20.77865982,19.45429993,17.79743195,19.27563286,27.35421753,NA,NA,7.612233639,6.389546871,NA,2.417737722,1.54820168,2.70919919
"PPN_102",3.187597513,22.42122269,2.233704329,9.973987579,515.0801392,19.27166176,13.68088245,8.65910244,19.28215408,19.03457069,35.3528862,16.68321037,17.0615139,6.01967001,4.301346302,676.9154053,41.67007828,14.83688784,7.740535259,15.93548679,16.94682885,16.13263512,19.0414257,26.56221008,NA,NA,8.484893799,3.877257586,NA,2.910662294,1.640381455,2.666332722
"PPN_001",5.819162846,50.9961586,4.159168243,32.61312866,1596.306763,51.4843483,18.88327789,27.57376766,22.71864891,42.32433319,18.53863812,18.31022644,22.28303528,5.817619086,19.91764641,1960.815674,82.60448456,42.91858864,26.15950394,37.58861542,32.69219208,23.34933472,26.64604759,24.54599953,NA,10.22478771,13.65891171,5.211143017,5.836284161,1.100981116,NA,2.873534679
"PPN_103",NA,45.59259796,2.714655638,27.76213074,1394.933594,67.70685577,20.22432518,27.46568298,33.62821198,32.48648834,40.13521957,22.88775635,26.50156784,6.719159127,9.182268143,1785.161865,81.078125,54.99742508,27.20718384,27.63299561,30.80494499,22.75260735,28.33900452,34.78728104,NA,NA,9.051054955,6.416846752,NA,3.114480019,1.969329834,4.278328896
"PPN_104",2.8625772,29.39884377,2.6924088,11.43472481,770.7210083,69.18450928,9.263583183,13.81767559,19.32400322,14.56932259,18.72203255,12.2639122,10.38179874,4.469022274,6.568533897,1140.375854,47.7233429,33.28514099,11.89734268,21.38659096,17.18336868,10.8375988,12.02793694,14.88267136,NA,6.644076347,5.920450211,2.439042807,2.629583597,NA,2.979843259,4.144630432
"PPN_105",2.839154243,26.78709602,NA,12.15345383,984.5442505,35.57641602,10.8636055,31.0769825,45.95017624,26.56261826,25.73904419,14.58395386,14.84416294,6.815073967,8.712308884,1255.712524,54.20113754,32.04380894,17.96732521,19.37920952,20.11061859,16.02638245,NA,20.43852234,NA,15.57794762,NA,3.983884335,5.023145676,3.230794371,NA,2.835534573
"PPN_106",1.975409508,16.72675323,2.757432938,8.589243889,274.9906311,11.8724165,7.460798264,11.63837719,12.36992645,9.763447762,19.64474297,11.30705357,7.536133766,4.53735733,4.262403965,477.3940735,43.71086502,13.08454895,6.252189636,10.6421957,25.82631302,NA,9.785450935,14.29789162,NA,5.79129982,4.416543484,NA,2.517972469,2.210684717,1.400279522,3.558529854
"PPN_107",3.035039425,46.36442566,NA,29.85627937,2046.24585,40.77771759,11.66835403,30.87293243,31.88662529,16.77677917,26.7918644,24.76713181,18.39115143,7.55183506,21.3368454,1919.16626,84.31615448,45.81721878,28.64834976,37.44777298,22.75278473,31.71541786,30.97096825,17.07476664,NA,12.57031155,7.515993595,3.88758123,3.934606552,NA,1.3706249,4.288107395
"PPN_108",1.673086643,21.96289825,2.206225872,8.456601143,297.3865662,18.36958694,12.36940861,11.52544165,16.66575813,9.534141541,28.45531464,11.26936436,NA,5.794026852,6.150336742,550.6714478,40.53031158,18.22209072,8.738588333,15.23095226,8.828252792,12.57757378,12.21776581,17.98559189,NA,11.15842056,NA,2.565667153,3.998532295,3.998532295,NA,2.912955523
"PPN_109",4.336236477,27.80887032,3.337668419,4.481340885,174.0305176,18.12717819,10.2646904,10.40396404,14.23317242,7.070729256,22.8210392,12.45198917,NA,6.502440453,8.641433716,573.1053467,51.7229805,32.93495941,9.660345078,13.81680012,13.01618052,10.89272785,11.66530514,18.46948433,NA,8.184414864,5.909288406,3.152206898,5.351658821,4.272495389,NA,2.904923439
"PPN_110",3.780887604,42.97951126,3.588318586,6.164775848,494.4075317,42.97967911,10.55567837,12.2842474,16.11458015,11.42114353,24.13619232,13.22209644,10.17970467,7.530217171,5.841695309,1334.956665,60.17369461,31.93681526,14.2539711,21.72388268,17.12056685,15.28994656,16.21303749,16.27692604,NA,7.568168163,6.90154171,3.714401722,3.925403357,2.519627452,NA,3.006854773
"PPN_111",4.57410717,63.78982925,3.968108416,12.65595436,1023.831787,142.6273193,18.06889153,15.96839524,16.48839951,31.37951851,29.59036255,16.27867699,NA,8.372162583,8.600691795,2059.015137,71.87110138,83.39443113,16.68614006,31.36558914,28.9234705,24.80925941,26.81083298,24.4523716,11.33380127,NA,7.67202282,4.094874978,3.583451271,4.129597426,1.606152058,4.206078529
"PPN_112",4.321270943,36.89699554,1.691750407,7.765283108,270.0769958,20.13038826,8.481168747,10.43999767,9.436916351,17.03089142,20.08363152,17.47805023,7.315105438,7.231490135,6.351850986,849.7831421,49.22864914,18.9262991,13.27175713,16.92429543,18.29790545,13.58353901,12.30918503,22.46430969,NA,8.884263039,11.20554543,5.351555824,8.535755157,5.587640643,1.436811328,3.594882727
"PPN_113",3.244710684,19.44226837,3.387055874,5.695300102,249.396225,29.47225189,7.668138981,7.243194103,18.60693359,9.383955002,6.312831641,12.44223785,9.481107712,3.38436246,8.129471779,590.5001831,32.62022018,24.00363112,10.2578001,24.24970627,17.87866402,16.79356194,17.87266064,16.48986244,NA,10.65065289,9.569741249,5.459452629,5.131158829,3.548623741,1.835397124,4.977214336
"PPN_114",3.604169607,48.00389099,3.952970028,23.2686367,2338.09668,57.98961258,10.75957203,26.77252388,42.82378769,27.10292625,23.83110237,21.23598099,NA,4.405179501,19.4773159,2720.27002,89.45763397,51.16546631,27.69012451,33.74296188,27.93265629,25.52359962,28.89980984,28.09904289,11.58429241,10.42099762,9.257702827,5.762860775,3.464062214,1.951978683,1.861053109,4.326748848
"PPN_115",3.143922567,80.71283722,NA,43.15614319,3240.647705,89.92171478,14.3817625,37.33538628,26.10500336,19.62722778,32.04559326,25.63009071,17.81407738,7.303390503,20.16074562,2946.310303,115.351181,56.3776331,21.15725899,35.78055191,22.99419785,20.77447891,29.44810104,24.95121956,11.20707703,11.95357085,12.70006466,5.203499794,9.209840775,6.705750466,1.977874756,4.374414921
"PPN_116",3.430303812,53.59394455,3.287531376,14.46100616,903.203064,76.66529083,12.46793079,23.11598587,14.84336185,13.39056969,19.86305046,15.31596756,6.941571712,5.256214619,7.907203674,1421.498779,81.3832016,32.37933016,13.99116993,16.78451538,16.54121876,13.36459351,13.00395679,15.3703661,6.210090637,6.167088032,6.124085426,3.161071301,3.289899349,2.192272782,NA,2.960356712
"PPN_117",4.465690136,101.8218918,4.518791676,38.09431458,1814.684937,193.6347809,16.48264313,24.624084,12.31636333,59.32610321,17.77501249,28.63666534,22.81911278,7.627162457,31.64684486,3157.311523,119.4291077,118.8417473,36.42118073,30.12545586,45.05362892,34.18877792,33.25227737,41.75291824,NA,12.42135715,16.54232597,7.225637436,16.03368568,NA,1.657090902,4.90982914
"PPN_118",1.801130414,64.67932892,NA,26.30892944,1409.411621,61.02213287,11.80899239,28.41846466,19.29231834,28.75304794,29.88820457,25.29296112,17.23653603,12.9465332,19.49533081,2413.759033,111.7878113,50.67642593,26.13037872,31.52614021,34.61307907,29.0701561,32.77145386,33.47065353,NA,15.59549809,15.94429684,6.682708263,14.00214291,8.500415923,2.122656107,3.63575387
"PPN_119",2.127997875,35.06179428,1.864129543,5.131341934,289.1980896,17.04099083,7.963509083,11.39488029,7.666717052,9.317698479,15.23411465,13.70905018,NA,5.094528198,9.314080238,949.1092529,64.11964417,32.24224091,6.280947208,15.38295364,18.66772652,14.38074112,15.00219345,19.41698837,NA,9.165563583,6.726811886,3.280476928,5.819297791,NA,NA,2.306297779
"PPN_120",1.771683931,57.25547028,8.176230431,29.01720047,1024.830933,62.1569519,15.59799576,26.80510712,31.55813599,24.35104942,39.78924942,26.54907417,NA,16.60875893,25.46298218,1586.025024,78.04940033,41.27877427,18.94055939,41.50269699,66.92185974,NA,37.88003445,46.98217392,NA,NA,14.49052238,10.19717216,12.43011093,8.538679361,3.384614944,5.296339035
"PPN_121",1.253244519,67.45149231,NA,26.83156395,1896.056641,55.35730362,12.01097965,39.75526047,29.4620266,15.0128355,26.4774437,18.28439713,NA,8.490437508,15.19666576,2488.500488,139.4561462,40.7006197,14.35283852,24.9468689,22.05221558,18.08314514,19.74778557,19.18751907,8.569337845,NA,9.264251709,2.935663462,6.646960258,3.859748244,1.398091793,2.945899248
"PPN_122",1.71395421,44.66069794,NA,29.84001923,1557.938843,45.80457687,20.89476967,26.7352972,19.59789848,25.63372421,44.9930687,19.08000565,NA,7.741601467,22.72756195,1688.895264,87.30051422,31.40695572,14.02405548,28.15652084,21.01114273,16.70379829,19.57016182,19.50634384,NA,7.653214931,9.26639843,2.199393511,5.867444992,NA,NA,2.385228395
"PPN_123",NA,27.98692513,2.760524273,16.35238075,415.7122498,46.6201973,9.33699131,13.34671545,11.86940098,26.64561653,23.45309448,18.46115112,8.696347237,8.578668594,12.80007362,911.3717041,55.12787247,26.12095452,14.1367836,16.66995621,20.99582196,17.7300663,21.50857162,19.07568932,NA,10.15342426,12.45206833,6.268103123,19.97153091,11.12626743,1.41426301,2.741689205
"PPN_124",2.052238226,26.78112411,1.452932596,5.627435207,269.5838013,25.77849388,10.52128029,8.351799489,9.377071381,6.73316431,21.44457054,7.258629325,7.322533131,7.183310509,9.512627602,1104.22168,60.22821426,27.97073937,10.78585434,5.181507111,19.09192276,16.68981743,16.53406715,17.61866379,8.772451401,7.016105414,5.510789156,NA,4.252984524,2.864962397,1.571205974,2.816802263
"PPN_125",2.648919821,47.6554985,2.9858253,22.83636093,1722.202148,71.66510773,14.18447018,26.57812595,20.871912,17.23984528,25.25292969,20.48033714,15.0091362,7.210695744,15.21393013,1817.214844,81.28839111,40.16692829,16.71508598,23.08984947,21.4718647,18.2811842,20.00478935,16.40198135,NA,7.989931107,8.480397224,3.469605923,4.260306836,3.677704812,1.545634866,2.824993134
"PPN_126",2.707051039,40.26056671,2.009668112,12.00943184,524.3795776,45.85526657,13.98882961,17.57758713,15.88547325,17.90576744,24.28206444,15.3856554,14.26189423,7.629755974,9.814669609,926.9696655,52.0896225,25.13669396,13.6308403,18.47610474,12.07877207,18.93883133,17.75429344,16.42967987,NA,8.413947105,5.908007622,6.475609779,10.71136665,NA,1.199327111,2.866209269
"PPN_127",2.740917921,116.6553268,NA,84.85030365,4008.681885,173.9103088,22.70934105,69.47170258,23.65821075,34.75188828,39.88174057,26.98327637,19.72389221,10.96508694,38.07453918,3759.554932,166.4964905,74.70344258,28.56326485,34.31822586,34.23890686,23.64375782,26.65566254,26.12137794,NA,6.311042309,9.2022686,3.383550644,NA,6.366577625,1.360433221,2.901906729
"PPN_128",2.907091856,65.36027527,4.7760849,41.78532791,2898.470459,83.28032684,17.97591782,29.59701538,116.7677307,26.71992111,31.32447243,26.60822678,18.8611908,7.467844963,25.80380821,3594.970703,113.3133926,59.91510773,38.38906097,63.50103378,38.60229111,32.47131729,21.32678795,43.4847908,NA,NA,11.59227371,5.54022789,6.424356461,2.222402573,1.408675432,3.62023139
"PPN_129",1.498339534,9.606116295,1.312032342,7.888419151,109.9780731,22.1735363,16.09359932,8.197920562,6.179474354,19.21426392,19.20607758,8.237985611,10.57542896,4.866585255,4.253651619,221.933075,17.09872818,18.98499846,5.534541607,11.52598,12.88475418,8.746536255,9.097986221,8.727044106,NA,4.499566555,3.106489182,3.50784421,3.628406525,2.565869987,1.709826708,2.934022903
"PPN_130",9.05037117,153.2571411,NA,196.973114,6129.585938,367.2381897,22.85274315,65.44672776,37.33637238,43.36072159,42.51594162,43.04526138,16.20714188,14.15846062,40.2879715,4672.839844,172.9431458,149.8614197,43.27285767,36.2128067,40.66249466,34.98790741,34.59653473,35.64960861,NA,19.96300888,10.71195507,2.787489653,NA,20.47752571,1.335513473,2.905348539
"PPN_131",3.198637486,80.5355835,NA,67.90170288,3228.864258,215.3036957,19.66879463,57.41300201,25.43376923,52.03874969,36.45907211,29.64629555,NA,12.20566368,25.57090187,2707.692871,127.1165009,70.4142637,24.662817,32.60565186,37.11043549,23.63335228,33.48859787,25.25429153,NA,10.85229969,16.65676308,6.423695087,7.73550725,12.12867499,NA,2.225727081
"PPN_132",3.842175961,29.94586754,2.527290344,9.941435814,303.9189758,45.98229599,15.03224468,16.1255703,9.524131775,22.70172501,21.04909897,15.47575951,NA,6.775876045,9.851999283,676.5338135,46.08178711,31.20801449,12.36462593,15.77951622,13.64345741,35.72055817,16.3024888,20.44025993,NA,7.37874651,3.509156108,2.584375381,2.436999083,3.241490841,1.323879838,2.715061665
"PPN_133",1.78598249,65.30888367,NA,38.41586685,2329.940674,126.4798965,15.17243004,43.8207016,16.12185669,19.49563408,20.53326797,15.98748779,NA,6.665017128,14.70037842,2007.984863,100.3031235,70.38691234,19.13864708,25.56467628,29.34642029,20.69804669,21.99703407,27.83248329,NA,7.586345673,7.503584385,3.076634169,4.390517712,NA,NA,2.281275511
"PPN_134",2.288494825,95.25670624,3.862643003,35.52170563,1918.830688,106.282341,14.13392258,35.8015213,22.53132439,18.32215691,31.48778534,16.63725662,13.40363026,7.436852455,20.67694473,2656.798828,122.4700241,58.38807106,21.90607071,30.57671165,28.22723389,20.69521904,23.08961487,33.11379623,NA,7.811458111,8.141386986,3.263712645,3.425018787,NA,NA,2.008553743
"PPN_135",1.82589519,36.11651993,NA,11.86386204,517.6646729,28.81958961,12.11089134,15.91783905,11.3768425,8.627900124,20.76739311,25.19161987,NA,5.311910152,8.904966354,1363.019531,65.13725281,35.72220659,12.83455753,20.06851768,15.63441134,13.104846,16.34086609,25.65788269,NA,6.869717121,7.349925995,3.366444588,4.484323502,NA,NA,2.471448183
"PPN_136",2.100099802,36.45892334,NA,15.13615227,528.4821167,20.82502747,13.95529938,21.01815796,9.977190018,17.3683567,20.64764404,18.67672539,NA,7.416428089,13.43959618,1447.921997,76.96691895,32.46160889,15.65283203,17.78919792,24.34437085,23.69335747,19.6073513,22.40054131,11.70129299,NA,12.99137878,4.780332088,8.420880318,NA,1.355234265,2.755590916
"PPN_137",4.582257271,84.46385193,6.990015507,73.55144501,2027.687012,78.4884491,12.9185276,46.84999466,17.53024483,33.03288269,40.53540802,33.62484741,NA,13.66257095,50.45402145,3758.387939,173.8386383,88.01119615,36.3119278,34.94660187,35.20623779,28.58406448,35.12454605,51.74677658,14.71284771,15.86496401,17.01708031,5.4761343,17.18629646,10.35015964,NA,2.288239002
"PPN_138",NA,31.76545525,2.152188063,8.321497917,376.4474182,24.19323158,9.651262283,9.934945821,5.922185421,16.34832191,12.76341724,10.68551826,NA,4.425287247,8.693361282,1254.604614,68.15055847,21.51869679,10.08036995,14.8746624,30.49498367,NA,11.9738512,15.11913586,NA,6.057998657,3.241608501,2.335127831,4.102695465,2.726240993,1.23102057,2.621551514
"PPN_139",1.727024436,17.74774361,1.929405212,4.579027653,166.2962799,18.10095596,11.40383148,5.110179663,6.033557653,4.682276249,19.69596672,9.199457169,5.090641499,3.857523918,7.36890173,495.3428955,38.20319748,18.12749958,9.106525421,9.158640862,10.8295362,14.34950638,6.998835087,9.576626778,4.149597645,3.428260327,2.672217131,NA,2.203709364,NA,1.35751462,2.759942055
"PPN_140",3.101644993,34.40645599,5.220355511,28.94284821,1352.421631,80.65200806,9.887533188,36.2959404,NA,29.41715813,22.20857048,16.1920681,11.44249439,8.493748665,NA,1377.854004,56.70447159,31.53554344,18.94335556,19.03302765,19.34188652,15.88897705,19.75471306,18.35820961,NA,7.984449387,8.968994141,3.372654915,21.44812202,1.711784959,2.242409945,3.966187716
"PPN_141",2.762060642,84.11181641,NA,68.97262573,1936.008423,191.5602417,19.86326027,29.3282795,17.11450577,26.21677017,54.29260254,28.44785881,NA,10.33296871,29.54795456,2358.164551,118.6943588,74.98115826,24.33994102,37.00520325,38.14789963,21.7329483,12.96861506,21.37050915,NA,8.797864914,10.22976971,3.32218504,5.016602039,NA,1.285460114,2.663455009
"PPN_142",NA,151.8850708,6.886528015,54.33836365,2369.231689,232.3174133,13.09031391,34.82709312,17.62783813,30.55392265,37.63234711,30.51010704,NA,7.034416437,37.08773422,4096.561035,188.5414429,112.4964543,32.22745132,40.13312912,36.82585717,27.55645752,21.35850716,39.41956759,NA,15.64399052,10.6456871,5.048428059,7.441622257,4.850922465,NA,2.160880566
"PPN_143",4.971404552,79.01839447,5.588798523,17.53203201,958.6870117,73.58229065,14.25810528,24.19282341,19.27134705,11.64671707,38.59645844,21.15186119,15.13244534,11.13537025,16.26877785,2135.267334,116.0246658,52.97492409,16.67435837,27.51781654,26.56677628,21.94750023,23.16093826,26.9184494,NA,10.57015896,6.16951263,5.381475449,6.573207378,4.964823365,2.817100525,3.887945175
"PPN_144",4.83357811,63.32863617,7.042755604,36.52086258,2253.966309,74.69130707,17.07966232,43.52197647,22.70381165,56.04994965,36.82594681,33.15929794,NA,14.19416714,33.27509308,2055.43457,108.5223236,44.2404089,19.96044731,27.29012299,37.60506439,17.45175552,24.10208798,24.56156921,NA,7.299546719,10.01585865,4.105739117,7.705559014,6.647417663,1.035905242,2.603687048
"PPN_145",6.338129997,17.22936821,2.518112898,10.13829613,155.092804,14.63994026,18.27303886,15.99551249,9.461865425,9.006859779,23.34746552,13.48904324,9.066858292,6.071847439,NA,326.3928528,35.22247696,12.43558025,8.670339584,10.40607738,10.46754932,9.776737213,10.04058456,10.61593628,NA,4.628761292,4.075067997,3.55843997,4.291193008,3.210609555,1.24939692,2.460775614
"PPN_146",1.385645747,52.33159256,2.385495901,15.21634388,919.90625,87.5680542,10.76043224,22.41504478,12.18668556,17.15330887,16.53216934,12.33604717,13.3647728,5.68987608,14.22788429,1260.894165,62.9745369,45.39997482,9.72273922,15.39772987,18.04777908,10.04884148,13.21270466,13.15211391,9.791586159,6.431058407,2.258662224,1.699946821,1.859336853,2.419864416,1.375599623,2.563567877
"PPN_147",1.19673574,37.08193207,3.548239231,25.62388802,1301.962158,50.567379,14.51113129,25.74102592,24.00226402,17.68630409,27.70264244,22.78531075,12.55780983,9.730219841,17.48116684,1564.96228,87.16770172,32.11125374,17.14024353,24.8732872,24.180336,13.9767122,18.8656845,16.35184288,11.8470161,8.255823851,9.169458389,3.211681604,6.148576736,NA,NA,2.033137321
"PPN_148",1.550227761,87.40364838,NA,56.61728668,2316.087891,138.2763214,16.16167068,44.6251564,24.81567764,37.77189636,37.87783051,24.95985985,17.18933678,11.86160469,35.12784576,3439.981689,157.7774811,63.98914431,25.22046852,36.20968246,33.65670776,24.98813057,31.8625164,33.63149261,22.54505301,11.4586134,12.09690762,5.11851263,6.372783899,7.627055168,1.637015581,2.539061069
"PPN_149",3.229235411,58.95751953,10.2968359,62.71240997,1082.159302,88.09065247,17.38976097,33.16711426,14.35045338,48.60598373,17.72458554,24.69789124,21.11285973,11.33378696,27.97958565,1931.749878,102.9579239,52.30332565,20.16753387,27.94491386,43.34764099,23.34332848,25.97486687,24.6754837,NA,8.861113548,11.35737514,5.262834072,13.14914227,7.422937157,1.987918139,2.543143511
"PPN_150",1.790027022,16.88030434,1.618758559,11.51288414,337.3015747,27.53683853,14.87018776,6.967736721,8.747598651,22.27157593,34.81701279,11.24463844,13.30004787,6.099838257,6.155032635,609.1975098,43.10013199,22.84163952,10.69001198,13.09384537,18.01052284,10.2400732,9.423470497,13.5110445,9.661930799,5.63845253,5.464087963,2.106139421,4.806434631,NA,1.355036974,2.504169464
"PPN_151",2.376161575,49.16517639,NA,50.25911713,2181.512939,140.9014587,11.07491493,33.27944565,29.96172523,13.38459396,28.94757652,15.66681099,18.97264862,8.215644836,20.96545601,2135.746826,95.56213379,55.98704434,16.26037407,33.44657135,25.07889748,13.17610502,12.07434845,20.34548759,NA,7.448181629,6.28813839,4.25432539,2.092384577,1.569027007,1.494663596,2.584880829
"PPN_152",2.453235388,29.21217155,2.293903828,17.22968674,500.7802734,58.33029175,10.6304245,31.77750111,47.78004837,15.97725296,9.923113345,13.72250366,12.28739834,5.877752304,20.7646656,759.7633057,55.98804855,47.04146958,16.07433319,23.5565567,NA,11.8763628,11.51393986,27.46989441,NA,7.501694202,10.35876942,4.512136936,5.604645729,3.879053474,1.342792511,2.582662344
"PPN_153",4.565290451,50.72911453,NA,84.0818634,3566.235352,102.935997,16.84549713,44.90699387,14.36441803,48.5452919,35.42555237,23.44533348,NA,11.49965191,NA,2992.567627,100.4866943,57.86554146,24.86094284,23.3003273,32.89523697,18.83705807,7.786851406,21.00145531,NA,9.014180183,14.3013792,4.431418419,9.716426849,7.321042538,1.234815001,2.486012697
