"","X1.14","X1.2","X1.29","X1.41","X1.49","X1.58","X1.68","X1.83","X1.88","X1.99","X2.08","X2.2","X2.27","X2.38","X2.47","X2.6","X2.67","X2.8","X2.92","X2.97","X3.09","X3.17","X3.3","X3.4","X3.52","X3.64","X3.77","X3.94","X4.05","X4.21","X4.31","X4.42","X4.55","X4.6","X4.66","X4.72","X4.83","X4.87","X4.98","X5.06","X5.28","X5.44","X5.53","X5.56","X5.72","X5.77","X5.89","X6","X6.1","X6.18","X6.3","X6.37","X6.5","X6.58","X6.72","X6.76","X6.77","X7.1","X7.28","X7.47","X7.58","X7.71","X7.83","X7.93","X8.02","X8.11","X8.21","X8.3","X8.38","X8.43","X8.51","X8.6","X8.69","X8.74","X8.81","X8.89","X8.94","X8.98","X9.11","X9.19","X9.4","X9.43","X9.45","X9.61","X9.72","X9.8","X9.22","X10.07","X10.18","X10.32","X10.46","X10.85","X10.92","X11.01","X11.11","X11.15","X11.33","X11.38","X11.5","X11.6","X11.64","X11.78","X11.92","X12.25","X12.46","X12.73"
"PPN_220",0.00481011581535977,0.00132403396973636,NA,NA,0.00312933464715198,NA,NA,0.00499133660314359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00374033820525402,NA,NA,0.00318114065370904,NA,0.00513519533508575,NA,0.00460228742404801,NA,0.00408203001627468,0.00288493054873503,NA,0.00303484398849513,0.00246893341933534,0.00331640522517689,NA,NA,NA,0.00345298526770844,0.00374875426865526,NA,0.00334373905257375,NA,0.00438984110388323,NA,0.00484331117912083,NA,0.00353196321822987,NA,NA,NA,NA,0.00642677221450866,NA,NA,0.0101786440216798,NA,NA,0.00350120058260789,0.00366205923322682,0.00420556292081834,0.00304689118491985,0.00338969096549384,0.00354691589817268,0.00336173378717253,NA,NA,0.00395081596643136,0.00482922574448704,0.00569581731191116,0.0102059249135665,NA,0.00862121443492597,NA,0.00490971861149662,0.00464964547421078,0.00657526828161369,NA,NA,0.00860419932818731,NA,NA,NA,0.00521122688128911,0.0192159386142435,NA,NA,NA,NA,0.0151869755761855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00313297840611132,0.00459671606439312,NA,NA,NA,NA
"PPN_222",NA,0.00638623320990442,NA,NA,0.0111182383671219,NA,NA,0.0161259774423711,NA,NA,NA,NA,0.0444773503326157,NA,NA,NA,NA,NA,0.0551764163807521,NA,NA,NA,0.00399351064035679,NA,0.00683975447058345,NA,0.00393623119768906,NA,0.0025964288973189,0.00346068257326066,NA,0.00413239905950206,0.00366305967960475,0.00517789156219252,NA,NA,NA,0.00539011149110838,0.00600531047594515,NA,0.00497232877422861,NA,0.00826419594182397,NA,0.00969580214805523,NA,0.00821104618968322,NA,NA,NA,NA,0.00888104816135444,NA,NA,0.0113868792416338,NA,NA,0.0031183536315287,0.0043333853840593,0.00231858368018494,0.00478955167637724,0.00428259383598593,0.00397937576458909,0.00662066106775528,NA,NA,0.0061426032527288,0.0134932292289418,NA,NA,NA,NA,0.00414243819254746,0.00956329490276277,0.00762328140426725,0.00926140770719228,NA,NA,NA,0.0394507409335559,NA,NA,0.0159585301419186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00386107012342463,NA,NA,NA,NA
"PPN_223",NA,0.00166960520298746,NA,NA,NA,NA,NA,0.00437333073326521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00612033135533979,NA,NA,0.00330267754967703,NA,0.00352376688137337,NA,0.00330392384553594,NA,0.00214771611958177,0.00353707216884442,NA,0.00469526741394323,0.00407120420916781,NA,NA,0.01042051407141,NA,0.00348727741780948,0.00434794786283143,NA,0.00337382049861859,NA,0.00572227230801408,NA,0.005260292246269,NA,0.00522183383811527,NA,NA,NA,0.0164877069242489,NA,NA,NA,0.0128636391865334,NA,NA,0.00268185504853056,0.00368078273699265,0.00291414178360713,0.00203836114109716,0.002176046353112,0.00725948071929883,NA,NA,NA,0.00289578872179092,0.00630787342838693,0.0072083937944169,0.0120465438000739,NA,0.00958952457157028,NA,NA,0.00245697392635305,0.0053685619926331,NA,NA,NA,0.0148779432835609,NA,NA,0.00826752484828669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00396749796022468,NA,NA,NA,NA
"PPN_225",NA,0.00237821165230166,NA,NA,0.00466215694095128,NA,NA,NA,0.00755828870857453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0066694596035204,NA,NA,0.00434954836309612,NA,NA,NA,0.00336615850498084,NA,0.00391882892120708,0.00455031657741001,NA,0.00318608317537647,0.00357212730438752,0.00648651587861378,NA,NA,NA,0.00971820222020552,0.00374569919376622,NA,0.00486152326482013,NA,0.00605537285322202,NA,0.0086393863248947,NA,0.00335324364048751,0.0119452959127715,NA,NA,NA,0.0095887631564082,NA,NA,0.0154192093553448,NA,NA,0.00455790889271565,0.00458581246558463,0.00486606928051607,0.00341433355377058,0.00583744240167294,0.00751974916324368,0.00527271021018806,NA,NA,0.00605425993752894,0.00692069016984469,0.00816463596036597,0.0146373143924055,NA,0.0128647301707189,NA,0.0068929819085276,0.00607369934296167,0.00835438105060446,NA,0.00722116541935716,NA,0.011531239003418,NA,NA,0.00664385220950547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00298761809071735,0.00462173244896249,NA,NA,NA,NA
"PPN_226",0.0094683651213556,0.00408212349442387,NA,NA,0.00845185286850444,NA,NA,NA,0.0156854573083737,NA,NA,NA,NA,0.0586905633291366,NA,NA,NA,NA,NA,0.0146546729549183,NA,NA,0.00455669474209259,NA,NA,NA,0.00882322254606485,NA,0.00558625669244823,0.00266020483025799,NA,0.00375321707777512,0.00322788763430159,0.0040500378660438,NA,NA,0.00714207079273545,0.00327792034330659,0.00356405720102261,NA,0.0030414900362069,NA,0.00620295587137999,NA,0.00746112020190278,NA,0.00569935625665651,NA,NA,NA,NA,NA,NA,NA,0.0133006988107036,NA,NA,0.00426010726770357,0.0038442125076449,0.00313490960402512,0.00359229047779513,0.00285275667801686,0.00275320249366799,0.00268016494096491,NA,0.00404676815927659,NA,0.00501179585679136,0.00530166116769669,0.00720916396018704,0.00226647900921136,0.00286057074194901,0.00169090786011182,0.00409726425589674,0.00279633789935615,0.00339427551499742,NA,NA,0.00366198964622675,NA,NA,NA,0.00531984603560629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00388090205044611,NA,NA,NA,0.00183675557827457
"PPN_227",NA,0.00469619831414956,NA,NA,0.00763500536624142,NA,NA,0.010334284936623,NA,NA,NA,NA,0.0325884703946743,NA,NA,NA,NA,NA,NA,0.0158841122816861,NA,NA,0.00449667030992021,NA,0.0067345556123064,NA,0.00528959408010435,NA,0.00646656353356594,0.00616791056054637,NA,0.00355234889340631,0.00475653527341114,0.00483982186350572,NA,NA,NA,0.00521060779516625,0.00376974381983653,NA,0.00378860346478503,NA,0.00464365775718528,NA,0.00485447002606121,NA,0.00502791695025936,NA,NA,NA,NA,0.00708303847299518,NA,NA,0.0117776048296288,NA,NA,0.00415692798332385,0.00375073580258405,0.00554209566676388,0.00264315344581324,0.00369937287402881,0.0034539498564742,0.00270835065700057,NA,0.00419444547762818,NA,0.0051813638663789,0.00554445399592494,0.00876431584828026,0.00415679998519328,NA,NA,NA,NA,0.00604487847472036,NA,NA,NA,NA,NA,NA,0.00293569662431774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00251157940940298,0.00463871923565626,NA,NA,NA,0.00170433655443165
"PPN_228",0.00807297021438745,0.00280221932116863,NA,NA,0.00562185603352475,NA,NA,0.00537119735273003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00905555122586429,NA,NA,0.00446572585530656,NA,0.00466569719494862,NA,0.00318188051422378,NA,0.00304020998697826,0.00297750227602217,NA,0.00315515102768513,0.00469263542313486,NA,NA,NA,NA,0.00304539604070565,0.00413853484305501,NA,0.00338440571439882,NA,0.00350664556325553,NA,0.00424319269495403,NA,0.00428284964299981,NA,NA,0.00894191942994584,NA,0.00408976307726347,NA,NA,0.0099299440878419,NA,NA,0.00294131968769003,0.00380764630491901,0.00318574003991791,0.00296200910111185,0.00244753831208428,0.00480007562110931,NA,NA,0.00227137052986543,NA,0.00581741051247819,0.00293774053907151,NA,0.00343987468498945,0.00498518976309221,0.00382341857368364,NA,NA,0.00712394345915815,0.0192880028869025,0.00245517720194582,0.00854608052835979,NA,0.00701224790231199,NA,NA,0.0303997024941006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00416835620405532,NA,NA,NA,NA
"PPN_229",NA,0.00333003026820101,NA,NA,0.00281031153631661,NA,NA,0.00471818236048414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000782356291386269,NA,0.00289307657170238,NA,0.000750208557881332,NA,0.000572069666343022,0.000625483750059817,NA,0.00189535407424338,0.000913138927521652,0.00185827257797811,NA,NA,NA,0.00438422686275777,0.00173886469527228,NA,0.00177906267610036,NA,0.00149206837484184,NA,0.00291861823890577,NA,0.00216177072230581,NA,NA,0.00292442759473538,NA,NA,NA,NA,0.00332797589245938,NA,NA,0.000795536583675078,0.00114114743251115,0.00116120345832197,0.00182221253169148,0.00153320557404881,0.00144304988923167,0.00159220333076018,NA,0.00252982059166236,NA,0.00183912684768637,0.00230240366767533,0.00428876209795236,0.00168914377001754,NA,0.00239397757490653,NA,NA,0.00415268895680155,NA,NA,0.00280928674520621,NA,NA,NA,0.00524871754275737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00421385447247381,NA,NA,NA,NA
"PPN_230",NA,0.00447549172293619,NA,NA,0.00348810875257919,NA,NA,NA,0.00974546083133664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00380196299003483,NA,NA,0.00216614530992231,NA,0.00387566588193166,NA,0.00187934438938617,NA,0.00201673997757219,0.002173207577974,NA,0.00307545722210284,0.00175566982557451,0.00275111328036477,NA,NA,NA,0.00384803461100515,0.00293931619069268,NA,0.00278640259001471,NA,0.00553072557310665,NA,0.0062573634231284,NA,0.00307711226805554,0.00724346713648233,NA,NA,NA,0.00576080486676008,NA,NA,0.0106952742811404,NA,NA,0.0027608608402616,0.00254220625153002,0.00379106778697491,0.00280968981231981,0.0038452584302818,0.00273916607791891,0.00434081425905796,NA,0.00542228135729898,NA,0.0076494609377853,NA,NA,0.00394018281895734,NA,0.00568426121019448,NA,0.0056530572400666,0.00424045399295076,NA,0.00799802876555889,NA,0.0149092529803655,NA,NA,0.0136563478154424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00387240276139408,NA,NA,NA,NA
"PPN_231",NA,0.00758337880347869,NA,NA,0.0080954467005427,NA,NA,0.0118478609465255,NA,NA,NA,NA,0.0404943806517319,NA,NA,NA,NA,NA,NA,0.0129620264802205,NA,NA,0.00239231719720915,NA,0.00523181334724234,NA,0.00272682020151744,NA,0.00233990555979604,0.00244554502060348,NA,0.00376466677082019,0.0040190388855791,NA,NA,NA,NA,0.00409361336715554,0.00353717337176319,NA,0.00267505944936707,0.0335138458485893,0.00314145920167897,NA,0.00385543913791474,NA,0.00394972723191934,NA,NA,NA,NA,0.00683332392718508,NA,NA,NA,NA,0.00510885477850029,0.00347494286212494,0.00404585370588764,0.00188832662991022,0.00249675257103165,0.00228548524973659,0.00226832757810319,0.00205743171362397,NA,0.00172821668219171,NA,0.00352818650529665,0.00417205676478846,0.00665049092620316,0.00247306045620867,NA,0.00373322059611104,NA,NA,0.00290580382922751,0.00909424923175738,0.00239878130387131,NA,0.00576895790480171,NA,NA,0.00530248712349436,NA,NA,NA,NA,NA,0.0202972668411842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00392416748803308,NA,NA,NA,NA
"PPN_232",NA,0.0039714570205198,NA,NA,0.00309308923047933,NA,NA,0.00280552924654891,NA,0.00211902504080346,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00655719404514648,NA,NA,0.00124514031516269,0.221977141670553,0.00372702599286421,0.00841819309445417,0.00104844773048287,NA,0.000512091384927249,0.000548134132559726,NA,0.00272735279053574,0.00147973532070831,0.00202990040672124,NA,NA,NA,0.00189108587091335,0.00402562767114796,NA,0.00225396166663522,NA,0.00432060255802398,NA,0.00493620623660296,NA,0.00316584117629353,NA,NA,NA,NA,0.00490927766212166,NA,NA,NA,NA,0.00199649467647744,0.0010074843345881,0.00232227420040133,0.00151561510008656,NA,0.002580587040686,0.00182442872662459,0.00160162077351757,NA,0.00153906799168297,NA,0.00319966085391952,0.00199140351320109,0.00493863708827642,NA,0.00316001229020699,0.00288432135899456,NA,NA,0.00176176394433818,NA,NA,NA,0.00312590130047642,0.00471234936070319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00370287033551356,NA,NA,NA,NA
"PPN_233",NA,0.00413736407090339,NA,NA,0.00274773106979421,NA,NA,0.00506612655584749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000822212156419862,NA,0.00123827898898432,NA,0.000537512676769431,NA,0.000390317729004277,0.000755825110971042,NA,0.00167846828113193,0.000916529263306231,0.00106736754722664,NA,NA,NA,0.00136787400224785,0.0011386238689704,NA,0.0011753663723915,NA,0.00219308023358302,NA,0.00230138034199815,NA,0.0014645271287843,NA,NA,NA,NA,0.00225709151202594,NA,NA,NA,NA,0.00169857064662261,0.00086925116338606,0.00143373747026641,0.000794952822063131,0.00112740932237533,0.00124737086459933,0.00140696445943648,0.00156852405193176,NA,0.00201417132487077,NA,0.00200587951097239,0.00334754476509956,0.0096875842242705,NA,NA,0.00257565253132133,NA,NA,0.00281341092478739,NA,NA,NA,0.00552665554410827,0.00336512028580719,NA,NA,NA,NA,NA,NA,NA,0.0188136867296977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00384036765629782,NA,NA,NA,NA
"PPN_234",0.0107136880292553,0.00455732628404588,NA,NA,0.00590893488841246,NA,NA,0.0106717197335721,NA,NA,NA,NA,0.0274583399102745,NA,NA,NA,NA,NA,NA,0.00914095410854938,NA,NA,0.00258405072317152,NA,0.00341309157963064,NA,0.00207074200335586,NA,0.00108035423539206,0.00261585454523036,NA,0.00245770140744606,0.00172198180695117,0.00264234207280479,NA,NA,NA,0.00372620640425839,0.00202295173462435,NA,0.00253036338353843,NA,0.00236477991418066,NA,0.00351547880590452,NA,0.00371458464487122,NA,NA,0.00496633713239358,NA,NA,NA,NA,NA,NA,0.002875886967872,0.00158209455664866,0.00188936810249991,0.00178153637263604,0.00204725302909723,0.00196966836423134,0.00195530455261688,0.00229012044402387,NA,0.00309541109704629,NA,0.00289024269820888,0.0031911840548952,NA,NA,NA,0.00217707280592199,NA,NA,0.00169250873487944,NA,NA,NA,NA,0.00299030496756663,NA,NA,NA,NA,NA,NA,NA,0.0353233805804443,NA,0.00603507815060444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0038114252760518,NA,NA,NA,NA
"PPN_235",NA,0.00474269346652757,NA,NA,0.00223105104498217,NA,NA,0.00506879478584643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00342351886812335,NA,NA,0.00173094950726606,NA,0.00324131399388918,NA,0.0011337920395872,NA,0.000727157058942512,0.00067472863911116,NA,0.00217441270274229,0.00102469011431093,0.0012947965467496,NA,NA,NA,0.00227740820835073,0.00152768819554539,NA,0.00178106464700874,NA,0.00302782649152852,NA,0.00302718587874538,NA,0.00195503145059252,NA,NA,0.00402068931887704,NA,0.00162214425457749,NA,NA,NA,NA,0.00218516889020613,0.00136412424526657,0.00185509846845596,0.000934480628236335,0.00111236999655159,0.00153450782802682,0.00153360359847867,0.00185589240134856,NA,0.00210310665254684,NA,0.0032293899378058,0.00242635989661894,0.00554449732635678,0.0018621587949073,NA,0.00323439912465214,NA,NA,0.00322743592196277,NA,NA,NA,0.00540878666413382,0.00434573799969905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004080966194158,NA,NA,NA,NA
"PPN_237",NA,0.00435726444369959,NA,NA,0.00320587760047838,NA,NA,NA,0.00700688634053574,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0069073330797595,NA,NA,NA,0.00100934651481957,NA,0.00230537457336956,NA,0.000863711124561373,NA,0.000452056058810395,0.000644930163730298,NA,0.00175433516734214,0.000762954657214091,0.00137786834997232,NA,NA,0.00457472112037402,0.00212024084581505,0.0021495599512678,NA,0.00190843387484704,NA,0.00273080387569494,NA,0.00410997389620152,NA,0.00301847532262143,NA,0.00756988207203348,NA,0.00347811440120121,NA,NA,NA,0.00334125036111819,NA,NA,0.000841009786347298,0.00130475714537209,0.00140895631586662,0.00105764099440037,0.00158695408973792,0.0016069614067573,0.00202896166902282,NA,0.00277905340311991,NA,0.003882820896422,NA,NA,NA,0.00286211564404355,0.00182657382399319,0.00388903754530591,0.00295100133580564,NA,NA,NA,NA,NA,NA,NA,0.0055109707551065,0.0139892054052221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00377387103324093,NA,NA,NA,0.00280885136352616
"PPN_238",0.00535279320674813,0.001613928763166,NA,NA,0.00371198001093581,NA,NA,0.00632713611634219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00912251346030004,NA,NA,NA,0.00196942596890827,NA,0.0026056379037574,NA,0.00174195783438918,NA,0.0013430852957622,0.000949676555033207,NA,0.0023973636035109,0.00198959475501274,0.00184671009015853,NA,NA,NA,0.00193601407910809,0.00211221670189353,NA,0.00198779956551962,NA,0.00305877420988893,NA,0.00348818673404407,NA,0.00196364544673539,NA,NA,NA,NA,NA,NA,NA,0.0057686278106235,NA,NA,0.00145636537089408,0.00197698182556512,0.0010395485352131,0.00189973586998174,0.00178041063158595,0.00139978939736325,0.00170148870373787,NA,NA,0.00187570954263991,0.00257067952306076,0.00187882623727254,0.00480011551659944,NA,0.00224031823875439,0.00116602213536818,0.00295352270273311,0.00179388482716669,0.0020183695547333,NA,NA,0.00399384520470054,NA,NA,NA,0.00274451906606943,NA,NA,NA,NA,0.00649119411886427,NA,NA,NA,NA,NA,NA,NA,NA,0.013680711834172,0.00796710205699332,NA,NA,0.00337535712736999,0.00512419904347407,NA,NA,NA,0.0015891362543268
"PPN_239",0.00602003901689852,0.00186375386870265,NA,NA,0.00379573256946444,NA,NA,0.00634041549951027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00263862570768837,NA,NA,0.00187831160412245,NA,0.00325321822507785,NA,0.00081427201735168,NA,0.000638305838091396,0.000690313942708245,NA,0.00173670602785655,0.00147836979893809,0.00152571466737568,NA,NA,NA,0.00120737685319006,0.00261197477891293,NA,0.00184606563301352,NA,0.00263969745627418,NA,0.00244302948362122,NA,0.00149495724225621,NA,NA,0.00328205705059727,0.00445702822966914,NA,NA,NA,0.00535768955593722,NA,NA,0.00131092085248286,0.00226855485854313,0.000678957714445386,0.000702858361816974,0.00141234533256035,0.00138980154316215,0.00144102962185137,NA,0.00119218118625562,NA,0.00258281711140056,0.0015285053509089,NA,0.00120729120841461,0.00205868236700129,0.00188625645577312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00445841361616067,NA,NA,NA,0.00712323626781675
"PPN_240",NA,0.00786505640980645,NA,NA,0.00828945532322488,NA,NA,0.0103325260380598,NA,NA,NA,NA,0.0265444101977551,NA,NA,NA,NA,NA,0.0713461851051403,0.00481956380990247,NA,NA,0.00548415654586675,NA,0.00650586264650664,NA,0.00245806609437016,NA,0.00174435028178853,0.00410589175279552,NA,0.00350802252941422,0.00379640847559803,0.00108271265423004,NA,NA,0.0196563810450341,0.00530368213169152,0.00392036109936088,NA,0.0044145646236235,NA,0.00435274170155535,NA,0.00751537931426979,NA,0.00776331202997382,NA,NA,0.00898951782029837,0.0211963151150713,0.00402413480381281,NA,NA,0.0109023997611366,NA,0.00206204532727175,0.00268423154146426,0.00367339011228532,0.00319185738346294,0.00348608513031098,0.00311680146405487,0.00471132498205766,0.00178021473448401,NA,0.00353900642496931,0.00237601946758575,0.00543320838742686,0.0045723558847769,0.0169939890284772,0.00871562992683019,0.0176931870831479,NA,NA,0.00837838399248962,0.00743129577185018,NA,NA,0.0276547954615775,0.020418012570528,NA,NA,0.0160067045803027,0.116025965899212,NA,NA,0.0919131062794595,0.0315283378429686,0.0783856256746234,NA,0.0145221500469823,NA,NA,NA,NA,0.00306891600534866,NA,NA,NA,NA,0.00281072281969614,0.00522765832892798,NA,NA,NA,0.00506048382665492
"PPN_241",0.00427446193095361,NA,NA,NA,NA,NA,NA,0.0017938557075998,NA,0.00155568655908857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000726824775403668,0.134418750477927,0.00275596009517375,0.00436204130018597,0.000423181022871621,NA,0.000304706373919897,0.000474456410290932,NA,0.0026459998680111,0.00117421316757676,0.00130665118513603,NA,NA,0.0022863152086383,0.000630327535888537,0.00247468003865392,NA,0.00133110938620405,0.0174304326942259,0.00150685685769326,NA,0.00251202388332829,NA,0.00233131961701982,NA,NA,0.00307353199397491,NA,0.00229163339787798,NA,NA,NA,NA,0.00126615187195106,0.000541478439176025,0.00122775478973259,0.000608055923859441,0.00104050788018727,NA,0.0019007794815288,0.00128879439935452,NA,0.00141167624744975,NA,0.00186372239119403,0.00225640727819092,0.00428104034167184,0.00183827605103958,NA,0.00196624307118918,NA,NA,0.00131060937338207,NA,NA,NA,0.00509011794395936,NA,NA,0.00334302509596368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045084783331302,NA,NA,NA,0.00177311225471122
"PPN_242",NA,0.0022694264017034,NA,NA,0.00454564306288131,NA,NA,0.00763738283640492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00346379358429967,NA,NA,0.00302656487649291,NA,0.00470855739448741,NA,0.00170580907406368,NA,0.000975033201220086,0.00341136834387908,NA,0.00267777600746442,0.00268771873756058,NA,NA,NA,NA,0.00393476003411475,0.00340216380412206,NA,0.00316181434147535,NA,0.00442272071332032,NA,0.00620214116915913,NA,0.00183824105162025,NA,NA,0.00981837168383398,NA,0.00265352059486535,NA,NA,NA,NA,0.00255700352035786,0.00153626625788636,0.00204776302258505,0.00374881166111776,0.00290141787542968,0.00280465761165147,0.00325129747786743,0.00475167669661011,NA,0.00402176118827313,NA,0.00900089040734282,NA,NA,0.00607041084184088,NA,0.00407800181876427,NA,0.00514316038003605,0.00402202961721229,NA,0.00535365124224784,NA,0.0174712830980847,0.00739752871369904,NA,0.00995976752976653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00489110475876747,NA,0.00757267741446434,NA,NA,0.00273167834640635,0.00541135997508126,NA,NA,NA,0.0029017927612091
"PPN_243",NA,NA,NA,0.0186897560548694,NA,NA,NA,0.0023598469933683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00097853662103093,0.169752286500779,0.00236636701497791,0.00533547554461199,0.000637666502112641,NA,0.000244285666062752,0.000507367861403928,NA,0.00171396448971413,0.000855031158709361,0.00117805519529459,NA,NA,NA,0.00117326759145558,0.00250558101016126,NA,0.00247887098742657,NA,0.00249549912628643,NA,0.00260028138139588,NA,0.00144947999181805,NA,NA,0.00389705584334461,NA,0.00128170465673545,NA,0.0441691575899403,NA,NA,0.000595012861145585,0.000460920105570964,0.00138991773675708,0.000586814732551465,0.000838100652224365,0.000827252091250301,0.000812949777252421,0.00112130252519928,NA,0.000972605308057836,NA,0.00284073615697809,NA,NA,NA,0.00549195623810593,NA,NA,NA,0.00324883037997554,NA,NA,NA,0.00858120955678929,0.00466711709582661,NA,0.00450907758771002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00440849760303987,NA,NA,NA,0.00169666561123841
"PPN_244",0.0109625297554175,NA,NA,NA,0.00373285975069965,NA,NA,0.00542288013012513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00102944810695502,NA,0.00229319842779442,NA,0.000711298076641965,NA,0.000460576368944963,0.000705473619478205,NA,0.00282697781337713,0.0012695330959866,0.00126970486616226,NA,NA,NA,0.00231450217620076,0.00176449259418603,NA,0.00174148223857476,NA,0.00272655389746696,NA,0.00179016115988662,NA,0.00166933359134111,NA,NA,NA,NA,0.00259085476421885,NA,NA,NA,NA,0.00185583069219793,0.000895309317310613,0.0014732018012464,0.000731944719828277,0.00118628721556733,0.00118122631467197,0.00137923589993101,0.00120612114810721,NA,0.00147999931212826,NA,0.00199753905412861,0.00233257268920578,0.00409155729940994,0.00125319823390921,0.00201626554382344,0.00173560903149264,NA,NA,0.00127597427001125,NA,NA,NA,NA,0.00224690062023701,NA,NA,NA,NA,NA,NA,NA,0.0142519174932837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00469151689908834,NA,NA,NA,0.00173393320136702
"PPN_245",NA,0.00558687309212657,NA,0.0162562786165914,NA,NA,NA,0.00440301894799717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00119461343674403,NA,0.002143159860161,0.0067056106636571,0.000680894292495107,NA,0.000534114519110007,0.0010365839278878,NA,0.00185976027046539,0.00117320412291054,0.00165527737626272,NA,NA,0.0033728469132718,0.0015426416648087,0.00158921364283111,NA,0.00174658591057726,NA,0.0024137705545179,NA,0.00180648803501004,NA,0.00166144105097511,NA,NA,0.00364615977810493,NA,0.00156836999742235,NA,NA,NA,NA,0.00188033496522246,0.0011337967691056,0.00164060725516026,0.00152539454726833,0.0012115218906993,0.00164599430469629,0.00267294681638268,NA,NA,0.00202195575800521,NA,0.00297512888951269,NA,NA,0.0014917262481253,NA,0.0023713383354549,NA,0.00125358635457158,0.00108383342642177,NA,0.00262239268319705,NA,0.00298264536485086,0.00273520198421906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00449261765961718,NA,NA,NA,0.00289425214023242
